,CourseCode,Name,Session,Career,Units,ModeOfDelivery,Year
38,PHYS8203,Accelerators and their application,First Semester,Postgraduate,6.0,In Person,2018
39,LAWS8334,Access to Justice in Global and Local Contexts,,Postgraduate,6.0,In Person,2018
40,PREP1103,Accounting,First Semester,Undergraduate,6.0,In Person,2018
41,BUSN7051,Accounting Analytics,First Semester/Second Semester,Postgraduate,6.0,In Person,2018
42,BUSN3051,Accounting Analytics,First Semester/Second Semester,Undergraduate,6.0,In Person,2018
43,BUSN4500,Accounting Honours Thesis,First Semester/Second Semester,Undergraduate,6.0,In Person,2018
44,INFS2005,Accounting Information Systems,First Semester/Second Semester,Undergraduate,6.0,In Person,2018
45,INFS7004,Accounting Information Systems,First Semester/Second Semester,Postgraduate,6.0,In Person,2018
46,BUSN1002,Accounting Processes and Systems,First Semester/Second Semester,Undergraduate,6.0,In Person,2018
47,BUSN3001,Accounting Theory,First Semester/Second Semester,Undergraduate,6.0,In Person,2018
48,LEGW8100,Accounts,Spring Session,Postgraduate,3.0,In Person,2018
49,PREP1010,Achieve Literacy,First Semester/Second Semester,Undergraduate,9.0,In Person,2018
50,PREP1011,Achieve Numeracy,First Semester/Second Semester,Undergraduate,9.0,In Person,2018
51,PREP1016,Activate Literacy,First Semester/Second Semester,Undergraduate,9.0,In Person,2018
52,PREP1018,Activate Mathematics,First Semester/Second Semester,Undergraduate,9.0,In Person,2018
53,PREP1017,Activate Numeracy,First Semester/Second Semester,Undergraduate,9.0,In Person,2018
54,ASIA8021,Activism and Social Change in Asia and the Pacific,Second Semester,Postgraduate,6.0,In Person,2018
55,ACST4031,Actuarial Control Cycle 1,First Semester,Undergraduate,6.0,In Person,2018
56,ACST8040,Actuarial Control Cycle 1,First Semester,Postgraduate,6.0,In Person,2018
57,ACST4032,Actuarial Control Cycle 2,Second Semester,Undergraduate,6.0,In Person,2018
58,ACST8041,Actuarial Control Cycle 2,Second Semester,Postgraduate,6.0,In Person,2018
59,ACST4600,Actuarial Research Essay,First Semester/Second Semester,Undergraduate,6.0,In Person,2018
60,STAT6045,Actuarial Techniques,Second Semester,Postgraduate,6.0,In Person,2018
61,STAT3038,Actuarial Techniques,Second Semester,Undergraduate,6.0,In Person,2018
62,LAWS8652,Administrative Decision Making in Australian Migration Law,First Semester/Second Semester,Postgraduate,6.0,Online,2018
63,LAWS2201,Administrative Law,First Semester,Undergraduate,6.0,In Person,2018
64,LAWS6201,Administrative Law,First Semester,Postgraduate,6.0,In Person,2018
65,LAWS8709,Administrative Law & Commonwealth Constitutional Law A,,Postgraduate,8.0,Online,2018
66,LAWS8710,Administrative Law & Commonwealth Constitutional Law B,,Postgraduate,8.0,Online,2018
67,LEGW8118,Administrative Law Practice,Summer Session/Winter Session,Postgraduate,3.0,Online,2018
68,PREP1013,Advance Literacy,First Semester/Second Semester,Undergraduate,9.0,In Person,2018
69,PREP1014,Advance Numeracy,First Semester/Second Semester,Undergraduate,9.0,In Person,2018
70,SKRT3002,Advanced  Sanskrit Literature A,First Semester,Undergraduate,6.0,Online or In Person,2018
71,SKRT6002,Advanced  Sanskrit Literature A,First Semester,Postgraduate,6.0,Online or In Person,2018
72,LING2107,Advanced Academic English,First Semester,Undergraduate,6.0,In Person,2018
73,LING6030,Advanced Academic English,First Semester,Postgraduate,6.0,In Person,2018
74,LAWS4262,Advanced Administrative Law,Second Semester,Undergraduate,6.0,In Person,2018
75,MATH2322,"Advanced Algebra 1: Groups, Rings and Linear Algebra",Second Semester,Undergraduate,6.0,In Person,2018
76,MATH3104,"Advanced Algebra 1: Groups, Rings and Linear Algebra",Second Semester,Undergraduate,6.0,In Person,2018
77,MATH3345,Advanced Algebra 2: Field extensions and Galois Theory,First Semester,Undergraduate,6.0,In Person,2018
78,COMP4600,Advanced Algorithms,Second Semester,Undergraduate,6.0,In Person,2018
79,COMP8460,Advanced Algorithms,Second Semester,Postgraduate,6.0,In Person,2018
80,MATH3116,Advanced Analysis 1: Metric Spaces and Applications,First Semester,Undergraduate,6.0,In Person,2018
81,MATH2320,Advanced Analysis 1: Metric Spaces and Applications,First Semester,Undergraduate,6.0,In Person,2018
82,MATH3320,"Advanced Analysis 2: Topology, Lebesgue Integration and Hilbert Spaces",First Semester,Undergraduate,6.0,In Person,2018
83,PHIL3072,Advanced Analytic Philosophy,First Semester,Undergraduate,6.0,In Person,2018
84,GREK3125,Advanced Ancient Greek,First Semester,Undergraduate,6.0,In Person,2018
85,GREK6125,Advanced Ancient Greek,First Semester,Postgraduate,6.0,In Person,2018
86,ARAB3001,Advanced Arabic A,First Semester,Undergraduate,6.0,Online or In Person,2018
87,ARAB6503,Advanced Arabic A,First Semester,Postgraduate,6.0,Online or In Person,2018
88,ARAB3002,Advanced Arabic B,Second Semester,Undergraduate,6.0,Online or In Person,2018
89,ARAB6504,Advanced Arabic B,Second Semester,Postgraduate,6.0,Online or In Person,2018
90,BUSN8056,Advanced Auditing and Assurance Services,First Semester/Second Semester,Postgraduate,6.0,In Person,2018
91,BUSN4056,Advanced Auditing and Assurance Services,First Semester/Second Semester,Undergraduate,6.0,In Person,2018
92,ECON3180,Advanced Behavioral Economics,,Undergraduate,6.0,In Person,2018
93,ECON8080,Advanced Behavioral Economics,,Postgraduate,6.0,In Person,2018
94,ECON4480,Advanced Behavioral Economics,,Undergraduate,6.0,In Person,2018
95,LAWS8655,Advanced Comparative Migration Law,,Postgraduate,6.0,Online,2018
96,MATH3228,Advanced Complex Analysis,Second Semester,Undergraduate,6.0,In Person,2018
97,COMP4560,Advanced Computing Project,First Semester/Second Semester,Undergraduate,6.0,In Person,2018
98,COMP3560,Advanced Computing R&D Industry Experience,First Semester/Second Semester,Undergraduate,0.0,In Person,2018
99,COMP2550,Advanced Computing R&D Methods,First Semester,Undergraduate,6.0,In Person,2018
100,COMP3550,Advanced Computing R&D Project,First Semester/Second Semester,Undergraduate,6.0,In Person,2018
101,COMP4450,Advanced Computing Research Methods,First Semester,Undergraduate,6.0,In Person,2018
102,COMP6445,Advanced Computing Research Methods,First Semester,Postgraduate,6.0,In Person,2018
103,COMP4550,Advanced Computing Research Project,First Semester/Second Semester,Undergraduate,12.0,In Person,2018
104,PHIL3071,Advanced Continental Philosophy,,Undergraduate,6.0,In Person,2018
105,LAWS8218,Advanced Contracts,Winter Session,Postgraduate,6.0,In Person,2018
106,ENGN8224,Advanced Control Systems,Second Semester,Postgraduate,6.0,In Person,2018
107,FINM4015,Advanced Corporate Finance,First Semester/Second Semester,Undergraduate,6.0,In Person,2018
108,FINM8004,Advanced Corporate Finance,First Semester/Second Semester,Postgraduate,6.0,In Person,2018
109,MATH3346,Advanced Data Mining,,Undergraduate,6.0,In Person,2018
110,FINM3007,Advanced Derivatives Pricing and Applications,Second Semester,Undergraduate,6.0,In Person,2018
111,MATH3342,Advanced Differential Geometry,First Semester,Undergraduate,6.0,In Person,2018
112,EMSC4109,Advanced Earth Physics,Second Semester,Undergraduate,6.0,In Person,2018
113,EMSC8019,Advanced Earth Physics,Second Semester,Postgraduate,6.0,In Person,2018
114,PHYS3102,Advanced Electromagnetism,,Undergraduate,6.0,In Person,2018
115,PHIL3073,"Advanced Ethics, Social and Political Philosophy",Second Semester,Undergraduate,6.0,In Person,2018
116,BIOL3303,Advanced Field Studies in Functional Ecology,Winter Session/Spring Session,Undergraduate,6.0,In Person,2018
117,BIOL6303,Advanced Field Studies in Functional Ecology,Winter Session/Spring Session,Postgraduate,6.0,In Person,2018
118,ARCH8002,Advanced Field Training in Archaeological Science,Winter Session,Postgraduate,6.0,In Person,2018
119,LING6032,Advanced Forensic Linguistics: Forensic Voice and Text Comparison,,Postgraduate,6.0,In Person,2018
120,LING3032,Advanced Forensic Linguistics: Forensic Voice and Text Comparison,,Undergraduate,6.0,Online or In Person,2018
121,PSYC8061,Advanced Forensic Principles,,Postgraduate,6.0,In Person,2018
122,MATH3343,Advanced Foundations of Mathematics,First Semester,Undergraduate,6.0,In Person,2018
123,FREN3010,Advanced French I,First Semester,Undergraduate,6.0,In Person,2018
124,FREN6010,Advanced French I,First Semester,Postgraduate,6.0,In Person,2018
125,FREN3011,Advanced French II,Second Semester,Undergraduate,6.0,In Person,2018
126,FREN6011,Advanced French II,Second Semester,Postgraduate,6.0,In Person,2018
127,MATH3325,"Advanced Functional Analysis, Spectral theory and Applications",Second Semester,Undergraduate,6.0,In Person,2018
128,MATH6214,"Advanced Functional Analysis, Spectral theory and Applications",Second Semester,Postgraduate,6.0,In Person,2018
129,ACST8048,Advanced General Insurance,,Postgraduate,6.0,In Person,2018
130,EMSC8021,"Advanced Geochemistry, Petrology and Tectonics",First Semester,Postgraduate,6.0,In Person,2018
131,EMSC4121,"Advanced Geochemistry, Petrology and Tectonics",First Semester,Undergraduate,6.0,In Person,2018
132,ACST8049,Advanced Global Retirement Income Systems,,Postgraduate,6.0,In Person,2018
133,ACST4049,Advanced Global Retirement Income Systems,,Undergraduate,6.0,In Person,2018
134,PSYC8066,Advanced Health Psychology,,Postgraduate,6.0,In Person,2018
135,INDN6104,Advanced Indonesian:  History and Development of the Language,First Semester,Postgraduate,6.0,In Person,2018
136,INDN3104,Advanced Indonesian: History and Development of the Language,First Semester,Undergraduate,6.0,In Person,2018
137,INDN3015,Advanced Indonesian: Translation into English,,Undergraduate,6.0,In Person,2018
138,INDN6015,Advanced Indonesian: Translation into English,,Postgraduate,6.0,In Person,2018
139,ACST4045,Advanced Insurance,,Undergraduate,6.0,In Person,2018
140,ACST8045,Advanced Insurance,,Postgraduate,6.0,In Person,2018
141,LAWS4264,Advanced International Law,Second Semester,Undergraduate,6.0,In Person,2018
142,FINM4106,Advanced Investments,First Semester/Second Semester,Undergraduate,6.0,In Person,2018
143,FINM8006,Advanced Investments,First Semester/Second Semester,Postgraduate,6.0,In Person,2018
144,ANTH8034,Advanced Issues in Anthropology,Second Semester,Postgraduate,12.0,In Person,2018
145,ITAL3016,Advanced Italian Topics in Language and Literary Studies,Second Semester,Undergraduate,6.0,In Person,2018
146,ITAL6510,Advanced Italian Topics in Language and Literary Studies,Second Semester,Postgraduate,6.0,In Person,2018
147,ITAL3015,"Advanced Italian Topics in Language, Culture and Society",First Semester,Undergraduate,6.0,In Person,2018
148,ITAL6509,"Advanced Italian Topics in Language, Culture and Society",First Semester,Postgraduate,6.0,In Person,2018
149,JPNS3006,Advanced Japanese:  Language in Context,First Semester,Undergraduate,6.0,In Person,2018
150,JPNS6505,Advanced Japanese: Issues in Contemporary Japan,,Postgraduate,6.0,In Person,2018
151,JPNS3005,Advanced Japanese: Issues in Contemporary Japan,,Undergraduate,6.0,In Person,2018
152,JPNS6506,Advanced Japanese: Language in Context,First Semester,Postgraduate,6.0,In Person,2018
153,JPNS6507,Advanced Japanese: Readings in Culture and Society,,Postgraduate,6.0,In Person,2018
154,JPNS3007,Advanced Japanese: Readings in Culture and Society,,Undergraduate,6.0,In Person,2018
155,JPNS3008,Advanced Japanese: Readings in Literature,Second Semester,Undergraduate,6.0,In Person,2018
156,JPNS6508,Advanced Japanese: Readings in Literature,Second Semester,Postgraduate,6.0,In Person,2018
157,KORE3015,Advanced Korean: Film and Society,First Semester,Undergraduate,6.0,In Person,2018
158,KORE6017,Advanced Korean: Film and Society,First Semester,Postgraduate,6.0,In Person,2018
159,KORE3018,Advanced Korean: Literature and Media,Second Semester,Undergraduate,6.0,In Person,2018
160,KORE6018,Advanced Korean: Literature and Media,Second Semester,Postgraduate,6.0,In Person,2018
161,LATN3125,Advanced Latin,First Semester,Undergraduate,6.0,In Person,2018
162,LATN6125,Advanced Latin,First Semester,Postgraduate,6.0,In Person,2018
163,ACST8047,Advanced Life Insurance,,Postgraduate,6.0,In Person,2018
164,CHIN6015,Advanced Literary Chinese,First Semester/Second Semester,Postgraduate,6.0,Online or In Person,2018
165,CHIN3015,Advanced Literary Chinese,First Semester/Second Semester,Undergraduate,6.0,Online or In Person,2018
166,BUSN3003,Advanced Management Accounting,Second Semester,Undergraduate,6.0,In Person,2018
167,BUSN8003,Advanced Managerial Decision Making,Second Semester,Postgraduate,6.0,In Person,2018
168,STAT7007,Advanced Marketing Research Methods,,Postgraduate,6.0,In Person,2018
169,STAT3005,Advanced Marketing Research Methods,,Undergraduate,6.0,In Person,2018
170,MATH6208,Advanced Mathematical Bioinformatics,First Semester,Postgraduate,6.0,In Person,2018
171,MATH3353,Advanced Mathematical Bioinformatics,First Semester,Undergraduate,6.0,In Person,2018
172,STAT3056,Advanced Mathematical Statistics,Second Semester,Undergraduate,6.0,In Person,2018
173,STAT8056,Advanced Mathematical Statistics,Second Semester,Postgraduate,6.0,In Person,2018
174,MATH1116,Advanced Mathematics and Applications  2,Second Semester,Undergraduate,6.0,In Person,2018
175,MATH1115,Advanced Mathematics and Applications 1,First Semester/Second Semester,Undergraduate,6.0,In Person,2018
176,BIOL3203,Advanced Microscopy in Biosciences,Summer Session,Undergraduate,6.0,In Person,2018
177,BIOL6203,Advanced Microscopy in Biosciences,Summer Session,Postgraduate,6.0,In Person,2018
178,LAWS8165,Advanced Military Administrative Law,Spring Session,Postgraduate,9.0,In Person,2018
179,LAWS8164,Advanced Military Discipline Law,,Postgraduate,9.0,In Person,2018
180,LAWS8166,Advanced Military Operations Law,,Postgraduate,6.0,In Person,2018
181,CHIN3024,Advanced Modern Chinese A,First Semester,Undergraduate,6.0,In Person,2018
182,CHIN6524,Advanced Modern Chinese A,First Semester,Postgraduate,6.0,In Person,2018
183,CHIN3025,Advanced Modern Chinese B,Second Semester,Undergraduate,6.0,In Person,2018
184,CHIN6525,Advanced Modern Chinese B,Second Semester,Postgraduate,6.0,In Person,2018
185,EXTN1014,Advanced Music (Classical) ANU,Autumn Session,Undergraduate,6.0,In Person,2018
186,EXTN1013,Advanced Music (Jazz) ANU,Autumn Session,Undergraduate,6.0,In Person,2018
187,PERS3005,Advanced Persian A,First Semester,Undergraduate,6.0,Online or In Person,2018
188,PERS6005,Advanced Persian A,First Semester,Postgraduate,6.0,Online or In Person,2018
189,PERS6006,Advanced Persian B,Second Semester,Postgraduate,6.0,Online or In Person,2018
190,PERS3006,Advanced Persian B,Second Semester,Undergraduate,6.0,Online or In Person,2018
191,PHIL3074,Advanced Philosophical Topics,First Semester,Undergraduate,6.0,In Person,2018
192,CHEM3202,Advanced Physical & Materials Chemistry,First Semester,Undergraduate,6.0,In Person,2018
193,LAWS8248,Advanced Principles of Competition Law,,Postgraduate,6.0,In Person,2018
194,LAWS8183,Advanced Principles of International Law,Autumn Session,Postgraduate,6.0,In Person,2018
195,PHYS3101,Advanced Quantum Mechanics,,Undergraduate,6.0,In Person,2018
196,PHIL4011,Advanced Readings in Philosophy,First Semester/Second Semester,Undergraduate,6.0,In Person,2018
197,ENVS3019,Advanced Remote Sensing and GIS,Second Semester,Undergraduate,6.0,In Person,2018
198,ENVS6319,Advanced Remote Sensing and GIS,Second Semester,Postgraduate,6.0,In Person,2018
199,PSYC3018,Advanced Research Methods,Second Semester,Undergraduate,6.0,In Person,2018
200,EMDV9102,Advanced Research Methods for Environmental Management,,Research,6.0,In Person,2018
201,EMDV9066,Advanced Research Project in Environmental Management & Development,,Research,12.0,In Person,2018
202,EMDV9008,Advanced Research Proposal in Environmental Management & Development,,Research,6.0,In Person,2018
203,BIOL8702,Advanced Research Techniques,First Semester,Postgraduate,12.0,In Person,2018
204,SKRT3003,Advanced Sanskrit Literature B,Second Semester,Undergraduate,6.0,Online or In Person,2018
205,SKRT6003,Advanced Sanskrit Literature B,Second Semester,Postgraduate,6.0,Online or In Person,2018
206,SOCY9002,Advanced Social Research Methods,First Semester/Second Semester,Postgraduate,6.0,In Person,2018
207,SOCY9002,Advanced Social Research Methods,,Postgraduate,6.0,In Person,2018
208,SOCR8204,Advanced Social Science Approaches to Inform Policy Development and Service Delivery,Winter Session,Postgraduate,6.0,Online or In Person,2018
209,LING3033,Advanced Sociophonetics,First Semester,Undergraduate,6.0,In Person,2018
210,LING6033,Advanced Sociophonetics,First Semester,Postgraduate,6.0,In Person,2018
211,SPAN6510,Advanced Spanish Topics in Language and Culture,Second Semester,Postgraduate,6.0,In Person,2018
212,SPAN6509,Advanced Spanish Topics in Language and Linguistics,,Postgraduate,6.0,In Person,2018
213,SPAN3031,Advanced Spanish Topics in Language and Linguistics,,Undergraduate,6.0,In Person,2018
214,SPAN3030,Advanced Spanish topics in Language and Culture,Second Semester,Undergraduate,6.0,In Person,2018
215,PHYS3103,Advanced Statistical Mechanics,,Undergraduate,6.0,In Person,2018
216,STAT3006,Advanced Stochastic Processes,Second Semester,Undergraduate,6.0,In Person,2018
217,STAT7006,Advanced Stochastic Processes,Second Semester,Postgraduate,6.0,In Person,2018
218,SCNC2101,Advanced Studies 1,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2018
219,ARTS1101,Advanced Studies 1: Thinking Research,First Semester,Undergraduate,6.0,In Person,2018
220,SCNC2102,Advanced Studies 2,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2018
221,ARTS1102,Advanced Studies 2: Doing Research,Second Semester,Undergraduate,6.0,In Person,2018
222,ARTS2101,Advanced Studies 3,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2018
223,SCNC2103,Advanced Studies 3,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2018
224,ARTS2102,Advanced Studies 4,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2018
225,SCNC2104,Advanced Studies 4,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2018
226,SCNC3101,Advanced Studies 5,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2018
227,ARTS3101,Advanced Studies 5,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2018
228,SCNC3102,Advanced Studies 6,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2018
229,ARTS3102,Advanced Studies 6,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2018
230,ASIA1114,Advanced Studies in Asia and the Pacific 1,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2018
231,ASIA2114,Advanced Studies in Asia and the Pacific 2,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2018
232,ASIA3114,Advanced Studies in Asia and the Pacific 3,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2018
233,STST3004,Advanced Study in Asia-Pacific Security,,Undergraduate,6.0,In Person,2018
234,LAWS8030,Advanced Succession Practice,,Postgraduate,6.0,Online,2018
235,SOCR8010,Advanced Survey Data Analysis,Winter Session,Postgraduate,6.0,In Person,2018
236,SOCR8203,Advanced Techniques in the Creation of Social Science Data,,Postgraduate,6.0,Online or In Person,2018
237,PHYS3002,Advanced Theoretical Physics,Second Semester,Undergraduate,6.0,In Person,2018
238,MATH3354,Advanced Topics in Algebra,Second Semester,Undergraduate,6.0,In Person,2018
239,MATH6216,Advanced Topics in Algebra,Second Semester,Postgraduate,6.0,In Person,2018
240,COMP4620,Advanced Topics in Artificial Intelligence,,Undergraduate,6.0,In Person,2018
241,COMP8620,Advanced Topics in Artificial intelligence,,Postgraduate,6.0,In Person,2018
242,ENGN8637,Advanced Topics in Communications and Signal Processing,First Semester,Postgraduate,6.0,In Person,2018
243,INFS8201,Advanced Topics in Information Systems Research,First Semester,Postgraduate,6.0,Online,2018
244,INFS4201,Advanced Topics in Information Systems Research,First Semester,Undergraduate,6.0,In Person,2018
245,COMP8670,Advanced Topics in Logic and Computation,,Postgraduate,6.0,In Person,2018
246,COMP8650,Advanced Topics in Machine Learning,Second Semester,Postgraduate,6.0,In Person,2018
247,MATH3351,Advanced Topics in Mathematical Physics,First Semester,Undergraduate,6.0,In Person,2018
248,ENGN8536,Advanced Topics in Mechatronics Systems,Second Semester,Postgraduate,6.0,In Person,2018
249,PHIL4010,Advanced Topics in Philosophy,First Semester/Second Semester,Undergraduate,6.0,In Person,2018
250,ECON8901,"Advanced Topics in Poverty, Public Policy and Development",First Semester,Postgraduate,6.0,In Person,2018
251,BIOL8002,Advanced Topics in Quantitative Biology and Bioinformatics,,Postgraduate,6.0,In Person,2018
252,ENGN8527,Advanced Topics in Solar Energy Technologies,,Postgraduate,6.0,In Person,2018
253,COMP4680,Advanced Topics in Statistical Machine Learning,Second Semester,Undergraduate,6.0,In Person,2018
254,EMSC8018,Advanced Water and Marine Geosciences,First Semester,Postgraduate,6.0,In Person,2018
255,EMSC4018,Advanced Water and Marine Geosciences,First Semester,Undergraduate,6.0,In Person,2018
256,LAWS8321,Advanced Will Drafting,Spring Session,Postgraduate,6.0,Online,2018
257,BIOL3144,Advanced and Applied Immunology,Second Semester,Undergraduate,6.0,In Person,2018
258,BIOL6144,Advanced and Applied Immunology,Second Semester,Postgraduate,6.0,In Person,2018
259,BIOL3107,Advances in Medical and Plant Biochemistry,First Semester,Undergraduate,6.0,In Person,2018
260,BIOL6107,Advances in Medical and Plant Biochemistry,First Semester,Postgraduate,6.0,In Person,2018
261,BIOL3177,Advances in Molecular Plant Science,First Semester,Undergraduate,6.0,In Person,2018
262,BIOL6177,Advances in Molecular Plant Science,First Semester,Postgraduate,6.0,In Person,2018
263,MKTG2033,Advertising,First Semester,Undergraduate,6.0,In Person,2018
264,LAWS8327,Advocacy,Winter Session,Postgraduate,6.0,Online or In Person,2018
265,LAWS8132,Advocacy - Family Law,Summer Session,Postgraduate,6.0,In Person,2018
266,IDEC8018,Agricultural Economics and Resource Policy,Second Semester,Postgraduate,6.0,In Person,2018
267,IDEC8007,Aid and Development Policy,First Semester,Postgraduate,6.0,In Person,2018
268,ASIA2747,"Airlines in Asia and the Pacific: Histories, Technologies, Cultures, and Geographies",,Undergraduate,6.0,In Person,2018
269,CRIM6005,"Alcohol, Drugs and Crime: Promoting Health and Preventing Consequences",First Semester,Postgraduate,6.0,In Person,2018
270,CRIM2005,"Alcohol, Drugs and Crime: Promoting Health and Preventing Consequences",First Semester,Undergraduate,6.0,In Person,2018
271,ANCH2022,Alexander the Great and the Hellenistic World,,Undergraduate,6.0,In Person,2018
272,ASGS1005,Algebra,First Semester,Undergraduate,6.0,In Person,2018
273,MATH6118,"Algebra 1:  Groups, Rings and Advanced Linear Algebra",Second Semester,Postgraduate,6.0,In Person,2018
274,MATH6215,Algebra 2: Field extensions and Galois Theory,First Semester,Postgraduate,6.0,In Person,2018
275,MATH1003,Algebra and Calculus Methods,First Semester,Undergraduate,6.0,In Person,2018
276,ANUC1003,Algebra and Calculus Methods,First Semester/Second Semester,Undergraduate,6.0,In Person,2018
277,MATH6204,Algebraic Topology,Second Semester,Postgraduate,6.0,In Person,2018
278,MATH4204,Algebraic Topology Honours,Second Semester,Undergraduate,6.0,In Person,2018
279,COMP3600,Algorithms,Second Semester,Undergraduate,6.0,In Person,2018
280,COMP6466,Algorithms,Second Semester,Postgraduate,6.0,In Person,2018
281,NSPO8024,American National Security Policy,First Semester,Postgraduate,6.0,In Person,2018
282,HIST2126,American Sixties,Second Semester,Undergraduate,6.0,In Person,2018
283,HIST6126,American Sixties,Second Semester,Postgraduate,6.0,In Person,2018
284,ARCH8104,An Introduction to Cultural and Environmental Heritage,First Semester,Postgraduate,6.0,Online or In Person,2018
285,ARCH4001,An Introduction to Cultural and Environmental Heritage,First Semester,Undergraduate,6.0,In Person,2018
286,ANUC1104,Analysing the Social World: An Introduction to Social Psychology,Second Semester,Undergraduate,6.0,In Person,2018
287,SOCY1004,Analysing the Social World: An Introduction to Social Psychology,Second Semester,Undergraduate,6.0,In Person,2018
288,MATH6110,Analysis 1: Metric spaces and Applications,First Semester,Postgraduate,6.0,In Person,2018
