,CourseCode,Name,Session,Career,Units,ModeOfDelivery,Year
83,EMSC8022,Advanced Analytical Techniques,First Semester/Second Semester,Postgraduate,6.0,In Person,2019
84,GREK3125,Advanced Ancient Greek,First Semester,Undergraduate,6.0,In Person,2019
85,GREK6125,Advanced Ancient Greek,First Semester,Postgraduate,6.0,In Person,2019
86,ARAB3001,Advanced Arabic A,First Semester,Undergraduate,6.0,Online or In Person,2019
87,ARAB6503,Advanced Arabic A,First Semester,Postgraduate,6.0,Online or In Person,2019
88,ARAB6504,Advanced Arabic B,Second Semester,Postgraduate,6.0,Online or In Person,2019
89,ARAB3002,Advanced Arabic B,Second Semester,Undergraduate,6.0,Online or In Person,2019
90,BUSN4056,Advanced Auditing and Assurance Services,First Semester,Undergraduate,6.0,In Person,2019
91,BUSN8056,Advanced Auditing and Assurance Services,First Semester,Postgraduate,6.0,In Person,2019
92,ECON3180,Advanced Behavioral Economics,,Undergraduate,6.0,In Person,2019
93,ECON4480,Advanced Behavioral Economics,,Undergraduate,6.0,In Person,2019
94,ECON8080,Advanced Behavioral Economics,,Postgraduate,6.0,In Person,2019
95,EMET8020,Advanced Case Studies in Applied Econometrics and Applied Economics,Second Semester,Postgraduate,6.0,In Person,2019
96,LAWS8655,Advanced Comparative Migration Law,,Postgraduate,6.0,Online,2019
97,MATH3228,Advanced Complex Analysis,Second Semester,Undergraduate,6.0,In Person,2019
98,COMP4560,Advanced Computing Project,First Semester/Second Semester,Undergraduate,6.0,In Person,2019
99,COMP3560,Advanced Computing R&D Industry Experience,First Semester/Second Semester,Undergraduate,0.0,In Person,2019
100,COMP2550,Advanced Computing R&D Methods,First Semester,Undergraduate,6.0,In Person,2019
101,COMP3550,Advanced Computing R&D Project,First Semester/Second Semester,Undergraduate,6.0,In Person,2019
102,COMP4450,Advanced Computing Research Methods,First Semester,Undergraduate,6.0,In Person,2019
103,COMP6445,Advanced Computing Research Methods,First Semester,Postgraduate,6.0,In Person,2019
104,COMP4550,Advanced Computing Research Project,First Semester/Second Semester,Undergraduate,12.0,In Person,2019
105,PHIL3071,Advanced Continental Philosophy,,Undergraduate,6.0,In Person,2019
106,LAWS8218,Advanced Contracts,Winter Session,Postgraduate,6.0,In Person,2019
107,ENGN8224,Advanced Control Systems,Second Semester,Postgraduate,6.0,In Person,2019
108,FINM4015,Advanced Corporate Finance,First Semester/Second Semester,Undergraduate,6.0,In Person,2019
109,FINM8004,Advanced Corporate Finance,First Semester/Second Semester,Postgraduate,6.0,In Person,2019
110,LAWS8411,"Advanced Criminal Law: Crime, Law and Social Justice",,Postgraduate,6.0,In Person,2019
111,MATH3346,Advanced Data Mining,,Undergraduate,6.0,In Person,2019
112,EMSC8023,Advanced Data Science,First Semester/Second Semester,Postgraduate,6.0,In Person,2019
113,FINM3007,Advanced Derivatives Pricing and Applications,Second Semester,Undergraduate,6.0,In Person,2019
114,EMSC8722,Advanced Detector Systems,,Postgraduate,6.0,In Person,2019
115,MATH3342,Advanced Differential Geometry,First Semester,Undergraduate,6.0,In Person,2019
116,EMSC4109,Advanced Earth Physics,,Undergraduate,6.0,In Person,2019
117,EMSC8019,Advanced Earth Physics,Second Semester,Postgraduate,6.0,In Person,2019
118,EMET4314,Advanced Econometrics I,First Semester,Undergraduate,6.0,In Person,2019
119,EMET8014,Advanced Econometrics I,First Semester,Postgraduate,6.0,In Person,2019
120,EMET8008,Advanced Econometrics II,Second Semester,Postgraduate,6.0,In Person,2019
121,EMET4308,Advanced Econometrics II,Second Semester,Undergraduate,6.0,In Person,2019
122,PHYS3102,Advanced Electromagnetism,First Semester,Undergraduate,6.0,In Person,2019
123,PHIL3073,"Advanced Ethics, Social and Political Philosophy",Second Semester,Undergraduate,6.0,In Person,2019
124,BIOL6303,Advanced Field Studies in Functional Ecology,Winter Session,Postgraduate,6.0,In Person,2019
125,BIOL3303,Advanced Field Studies in Functional Ecology,Winter Session,Undergraduate,6.0,In Person,2019
126,ARCH8002,Advanced Field Training in Archaeological Science,Winter Session,Postgraduate,6.0,In Person,2019
127,MATH3343,Advanced Foundations of Mathematics,First Semester,Undergraduate,6.0,In Person,2019
128,FREN6010,Advanced French I,First Semester,Postgraduate,6.0,In Person,2019
129,FREN3010,Advanced French I,First Semester,Undergraduate,6.0,In Person,2019
130,FREN3011,Advanced French II,Second Semester,Undergraduate,6.0,In Person,2019
131,FREN6011,Advanced French II,Second Semester,Postgraduate,6.0,In Person,2019
132,MATH6214,"Advanced Functional Analysis, Spectral theory and Applications",Second Semester,Postgraduate,6.0,In Person,2019
133,MATH3325,"Advanced Functional Analysis, Spectral theory and Applications",Second Semester,Undergraduate,6.0,In Person,2019
134,ACST8048,Advanced General Insurance,,Postgraduate,6.0,In Person,2019
135,EMSC8021,Advanced Geochemistry and Petrology,First Semester,Postgraduate,6.0,In Person,2019
136,EMSC4121,"Advanced Geochemistry, Petrology and Tectonics",,Undergraduate,6.0,In Person,2019
137,ACST8049,Advanced Global Retirement Income Systems,,Postgraduate,6.0,In Person,2019
138,ACST4049,Advanced Global Retirement Income Systems,,Undergraduate,6.0,In Person,2019
139,PSYC8521,Advanced Health Psychology and Lifestyle Medicine,,Postgraduate,6.0,In Person,2019
140,PHYS8721,Advanced Imaging Methods and Systems,,Postgraduate,6.0,In Person,2019
141,INDN3104,Advanced Indonesian: History and Development of the Language,,Undergraduate,6.0,In Person,2019
142,INDN6104,Advanced Indonesian: History and Development of the Language,,Postgraduate,6.0,In Person,2019
143,INDN3015,Advanced Indonesian: Translation into English,First Semester,Undergraduate,6.0,In Person,2019
144,INDN6015,Advanced Indonesian: Translation into English,First Semester,Postgraduate,6.0,In Person,2019
145,ACST4045,Advanced Insurance,,Undergraduate,6.0,In Person,2019
146,ACST8045,Advanced Insurance,,Postgraduate,6.0,In Person,2019
147,LAWS8464,Advanced International Law,,Postgraduate,6.0,In Person,2019
148,LAWS4264,Advanced International Law,First Semester,Undergraduate,6.0,In Person,2019
149,FINM8006,Advanced Investments,First Semester/Second Semester,Postgraduate,6.0,In Person,2019
150,FINM4106,Advanced Investments,First Semester/Second Semester,Undergraduate,6.0,In Person,2019
151,ITAL3016,Advanced Italian Topics in Language and Literary Studies,Second Semester,Undergraduate,6.0,In Person,2019
152,ITAL6510,Advanced Italian Topics in Language and Literary Studies,Second Semester,Postgraduate,6.0,In Person,2019
153,ITAL6509,"Advanced Italian Topics in Language, Culture and Society",First Semester,Postgraduate,6.0,In Person,2019
154,ITAL3015,"Advanced Italian Topics in Language, Culture and Society",First Semester,Undergraduate,6.0,In Person,2019
155,JPNS3005,Advanced Japanese: Issues in Contemporary Japan,Second Semester,Undergraduate,6.0,In Person,2019
156,JPNS6505,Advanced Japanese: Issues in Contemporary Japan,Second Semester,Postgraduate,6.0,In Person,2019
157,JPNS6506,Advanced Japanese: Language in Context,,Postgraduate,6.0,In Person,2019
158,JPNS3006,Advanced Japanese: Language in Context,,Undergraduate,6.0,In Person,2019
159,JPNS3007,Advanced Japanese: Readings in Culture and Society,First Semester,Undergraduate,6.0,In Person,2019
160,JPNS6507,Advanced Japanese: Readings in Culture and Society,First Semester,Postgraduate,6.0,In Person,2019
161,JPNS3008,Advanced Japanese: Readings in Literature,,Undergraduate,6.0,In Person,2019
162,JPNS6508,Advanced Japanese: Readings in Literature,,Postgraduate,6.0,In Person,2019
163,MUSI3322,Advanced Jazz Studies 1,First Semester,Undergraduate,6.0,In Person,2019
164,MUSI3323,Advanced Jazz Studies 2,Second Semester,Undergraduate,6.0,In Person,2019
165,KORE3015,Advanced Korean: Film and Society,First Semester,Undergraduate,6.0,In Person,2019
166,KORE6017,Advanced Korean: Film and Society,First Semester,Postgraduate,6.0,In Person,2019
167,KORE3018,Advanced Korean: Literature and Media,Second Semester,Undergraduate,6.0,In Person,2019
168,KORE6018,Advanced Korean: Literature and Media,Second Semester,Postgraduate,6.0,In Person,2019
169,LATN3125,Advanced Latin,First Semester,Undergraduate,6.0,In Person,2019
170,LATN6125,Advanced Latin,First Semester,Postgraduate,6.0,In Person,2019
171,ACST8047,Advanced Life Insurance,,Postgraduate,6.0,In Person,2019
172,CHIN6015,Advanced Literary Chinese,First Semester/Second Semester,Postgraduate,6.0,Online or In Person,2019
173,CHIN3015,Advanced Literary Chinese,First Semester/Second Semester,Undergraduate,6.0,Online or In Person,2019
174,ECON8026,Advanced Macroeconomic Analysis,First Semester/Second Semester,Postgraduate,6.0,In Person,2019
175,BUSN3003,Advanced Management Accounting,First Semester/Second Semester,Undergraduate,6.0,In Person,2019
176,BUSN8003,Advanced Managerial Decision Making,First Semester/Second Semester,Postgraduate,6.0,In Person,2019
177,STAT3005,Advanced Marketing Research Methods,,Undergraduate,6.0,In Person,2019
178,STAT7007,Advanced Marketing Research Methods,,Postgraduate,6.0,In Person,2019
179,MATH3353,Advanced Mathematical Bioinformatics,First Semester,Undergraduate,6.0,In Person,2019
180,MATH6208,Advanced Mathematical Bioinformatics,First Semester,Postgraduate,6.0,In Person,2019
181,STAT8056,Advanced Mathematical Statistics,Second Semester,Postgraduate,6.0,In Person,2019
182,STAT3056,Advanced Mathematical Statistics,Second Semester,Undergraduate,6.0,In Person,2019
183,MATH1116,Advanced Mathematics and Applications  2,Second Semester,Undergraduate,6.0,In Person,2019
184,MATH1115,Advanced Mathematics and Applications 1,First Semester,Undergraduate,6.0,In Person,2019
185,ECON8025,Advanced Microeconomic Analysis,First Semester/Second Semester,Postgraduate,6.0,In Person,2019
186,BIOL3203,Advanced Microscopy in Biosciences,Summer Session,Undergraduate,6.0,In Person,2019
187,BIOL6203,Advanced Microscopy in Biosciences,Summer Session,Postgraduate,6.0,In Person,2019
188,LAWS8165,Advanced Military Administrative Law,,Postgraduate,9.0,In Person,2019
189,LAWS8164,Advanced Military Discipline Law,Winter Session,Postgraduate,9.0,In Person,2019
190,LAWS8166,Advanced Military Operations Law,Autumn Session,Postgraduate,6.0,In Person,2019
191,CHIN6524,Advanced Modern Chinese A,First Semester,Postgraduate,6.0,In Person,2019
192,CHIN3024,Advanced Modern Chinese A,First Semester,Undergraduate,6.0,In Person,2019
193,CHIN3025,Advanced Modern Chinese B,Second Semester,Undergraduate,6.0,In Person,2019
194,CHIN6525,Advanced Modern Chinese B,Second Semester,Postgraduate,6.0,In Person,2019
195,EXTN1014,Advanced Music (Classical) ANU,Autumn Session,Undergraduate,6.0,In Person,2019
196,EXTN1015,Advanced Music (Classical) ANU 1,,Undergraduate,6.0,In Person,2019
197,EXTN1016,Advanced Music (Classical) ANU 2,,Undergraduate,6.0,In Person,2019
198,EXTN1013,Advanced Music (Jazz) ANU,Autumn Session,Undergraduate,6.0,In Person,2019
199,EXTN1017,Advanced Music (Jazz) ANU 1,,Undergraduate,6.0,In Person,2019
200,EXTN1018,Advanced Music (Jazz) ANU 2,,Undergraduate,6.0,In Person,2019
201,PERS3005,Advanced Persian A,First Semester,Undergraduate,6.0,Online or In Person,2019
202,PERS6005,Advanced Persian A,First Semester,Postgraduate,6.0,Online or In Person,2019
203,PERS6006,Advanced Persian B,Second Semester,Postgraduate,6.0,Online or In Person,2019
204,PERS3006,Advanced Persian B,Second Semester,Undergraduate,6.0,Online or In Person,2019
205,PHIL3074,Advanced Philosophical Topics,,Undergraduate,6.0,In Person,2019
206,CHEM3202,Advanced Physical & Materials Chemistry,First Semester,Undergraduate,6.0,In Person,2019
207,ENGN8625,Advanced Power Systems,,Postgraduate,6.0,In Person,2019
208,LAWS8248,Advanced Principles of Competition Law,,Postgraduate,6.0,In Person,2019
209,LAWS8183,Advanced Principles of International Law,Spring Session,Postgraduate,6.0,In Person,2019
210,PSYC8511,Advanced Psychological Interventions,,Postgraduate,6.0,In Person,2019
211,PHYS6101,Advanced Quantum Mechanics,First Semester,Postgraduate,6.0,In Person,2019
212,PHYS3101,Advanced Quantum Mechanics,First Semester,Undergraduate,6.0,In Person,2019
213,PHIL4011,Advanced Readings in Philosophy,First Semester/Second Semester,Undergraduate,6.0,In Person,2019
214,ENVS6319,Advanced Remote Sensing and GIS,,Postgraduate,6.0,In Person,2019
215,ENVS3019,Advanced Remote Sensing and GIS,,Undergraduate,6.0,In Person,2019
216,ECON8887,Advanced Research Essay A,First Semester/Second Semester,Postgraduate,6.0,In Person,2019
217,ECON8888,Advanced Research Essay B,Second Semester,Postgraduate,6.0,In Person,2019
218,PSYC3018,Advanced Research Methods,Second Semester,Undergraduate,6.0,In Person,2019
219,BIOL8702,Advanced Research Techniques,First Semester,Postgraduate,12.0,In Person,2019
220,SKRT3002,Advanced Sanskrit Literature A,First Semester,Undergraduate,6.0,Online or In Person,2019
221,SKRT6002,Advanced Sanskrit Literature A,First Semester,Postgraduate,6.0,Online or In Person,2019
222,SKRT3003,Advanced Sanskrit Literature B,Second Semester,Undergraduate,6.0,Online or In Person,2019
223,SKRT6003,Advanced Sanskrit Literature B,Second Semester,Postgraduate,6.0,Online or In Person,2019
224,SOCY9002,Advanced Social Research Methods,First Semester/Second Semester,Postgraduate,6.0,In Person,2019
225,SOCR8204,Advanced Social Science Approaches to Inform Policy Development and Service Delivery,,Postgraduate,6.0,Online or In Person,2019
226,LING3036,Advanced Sociolinguistics,Second Semester,Undergraduate,6.0,In Person,2019
227,LING6036,Advanced Sociolinguistics,Second Semester,Postgraduate,6.0,In Person,2019
228,LING3033,Advanced Sociophonetics,,Undergraduate,6.0,In Person,2019
229,LING6033,Advanced Sociophonetics,,Postgraduate,6.0,In Person,2019
230,SPAN6510,Advanced Spanish Topics in Language and Culture,,Postgraduate,6.0,In Person,2019
231,SPAN3031,Advanced Spanish Topics in Language and Linguistics,,Undergraduate,6.0,In Person,2019
232,SPAN6509,Advanced Spanish Topics in Language and Linguistics,,Postgraduate,6.0,In Person,2019
233,SPAN3030,Advanced Spanish topics in Language and Culture,,Undergraduate,6.0,In Person,2019
234,PHYS3103,Advanced Statistical Mechanics,First Semester/Second Semester,Undergraduate,6.0,In Person,2019
235,STAT3006,Advanced Stochastic Processes,Second Semester,Undergraduate,6.0,In Person,2019
236,STAT7006,Advanced Stochastic Processes,Second Semester,Postgraduate,6.0,In Person,2019
237,SCNC2101,Advanced Studies 1,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2019
238,ARTS1101,Advanced Studies 1: Thinking Research,First Semester,Undergraduate,6.0,In Person,2019
239,SCNC2102,Advanced Studies 2,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2019
240,ARTS1102,Advanced Studies 2: Doing Research,Second Semester,Undergraduate,6.0,In Person,2019
241,SCNC2103,Advanced Studies 3,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2019
242,ARTS2101,Advanced Studies 3,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2019
243,ARTS2102,Advanced Studies 4,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2019
244,SCNC2104,Advanced Studies 4,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2019
245,ARTS3101,Advanced Studies 5,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2019
246,SCNC3101,Advanced Studies 5,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2019
247,ARTS3102,Advanced Studies 6,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2019
248,SCNC3102,Advanced Studies 6,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2019
249,ASIA1114,Advanced Studies in Asia and the Pacific 1,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2019
250,ASIA2114,Advanced Studies in Asia and the Pacific 2,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2019
251,ASIA3114,Advanced Studies in Asia and the Pacific 3,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2019
252,LAWS8030,Advanced Succession Practice,,Postgraduate,6.0,Online,2019
253,SOCR8010,Advanced Survey Data Analysis,,Postgraduate,6.0,In Person,2019
254,SOCR8203,Advanced Techniques in the Creation of Social Science Data,Winter Session,Postgraduate,6.0,Online or In Person,2019
255,MATH6216,Advanced Topics in Algebra,Second Semester,Postgraduate,6.0,In Person,2019
256,MATH3354,Advanced Topics in Algebra,Second Semester,Undergraduate,6.0,In Person,2019
257,COMP4620,Advanced Topics in Artificial Intelligence,Second Semester,Undergraduate,6.0,In Person,2019
258,COMP8620,Advanced Topics in Artificial intelligence,Second Semester,Postgraduate,6.0,In Person,2019
259,ENGN8637,Advanced Topics in Communications and Signal Processing,First Semester,Postgraduate,6.0,In Person,2019
260,ENGN8501,Advanced Topics in Computer Vision,,Postgraduate,6.0,In Person,2019
261,ENGN8539,Advanced Topics in Computer Vision,,Postgraduate,6.0,In Person,2019
262,INFS8201,Advanced Topics in Information Systems Research,First Semester,Postgraduate,6.0,Online,2019
263,INFS4201,Advanced Topics in Information Systems Research,First Semester,Undergraduate,6.0,In Person,2019
264,COMP8670,Advanced Topics in Logic and Computation,Second Semester,Postgraduate,6.0,In Person,2019
265,COMP4680,Advanced Topics in Machine Learning,First Semester,Undergraduate,6.0,In Person,2019
266,COMP8650,Advanced Topics in Machine Learning,First Semester,Postgraduate,6.0,In Person,2019
267,MATH3351,Advanced Topics in Mathematical Physics,First Semester,Undergraduate,6.0,In Person,2019
268,ENGN8536,Advanced Topics in Mechatronics Systems,Second Semester,Postgraduate,6.0,In Person,2019
269,PHIL4010,Advanced Topics in Philosophy,First Semester/Second Semester,Undergraduate,6.0,In Person,2019
270,ECON8901,"Advanced Topics in Poverty, Public Policy and Development",First Semester/Second Semester,Postgraduate,6.0,In Person,2019
271,BIOL8002,Advanced Topics in Quantitative Biology and Bioinformatics,Second Semester,Postgraduate,6.0,In Person,2019
272,ENGN8527,Advanced Topics in Solar Energy Technologies,,Postgraduate,6.0,In Person,2019
273,EMSC8018,Advanced Water and Marine Geosciences,,Postgraduate,6.0,In Person,2019
274,EMSC4018,Advanced Water and Marine Geosciences,,Undergraduate,6.0,In Person,2019
275,LAWS8321,Advanced Will Drafting,Spring Session,Postgraduate,6.0,Online,2019
276,BIOL3144,Advanced and Applied Immunology,Second Semester,Undergraduate,6.0,In Person,2019
277,BIOL6144,Advanced and Applied Immunology,Second Semester,Postgraduate,6.0,In Person,2019
278,BIOL6107,Advances in Medical and Plant Biochemistry,First Semester,Postgraduate,6.0,In Person,2019
279,BIOL3107,Advances in Medical and Plant Biochemistry,First Semester,Undergraduate,6.0,In Person,2019
280,BIOL3177,Advances in Molecular Plant Science,First Semester,Undergraduate,6.0,In Person,2019
281,BIOL6177,Advances in Molecular Plant Science,First Semester,Postgraduate,6.0,In Person,2019
282,MKTG2033,Advertising,First Semester,Undergraduate,6.0,In Person,2019
283,LAWS8327,Advocacy,Winter Session,Postgraduate,6.0,Online or In Person,2019
284,LAWS8132,Advocacy - Family Law,,Postgraduate,6.0,In Person,2019
285,IDEC8018,Agricultural Economics and Resource Policy,Second Semester,Postgraduate,6.0,In Person,2019
286,IDEC8007,Aid and Development Policy,First Semester,Postgraduate,6.0,In Person,2019
287,ASIA2747,"Airlines in Asia and the Pacific: Histories, Technologies, Cultures, and Geographies",Second Semester,Undergraduate,6.0,In Person,2019
288,CRIM6005,"Alcohol, Drugs and Crime: Promoting Health and Preventing Consequences",Second Semester,Postgraduate,6.0,In Person,2019
289,CRIM2005,"Alcohol, Drugs and Crime: Promoting Health and Preventing Consequences",Second Semester,Undergraduate,6.0,In Person,2019
290,ASGS1005,Algebra,,Undergraduate,6.0,In Person,2019
