,CourseCode,Name,Session,Career,Units,ModeOfDelivery,Year
39,BIOL6188,ANU SynBio Challenge Team Project,Second Semester,Postgraduate,6.0,In Person,2021
40,SCNC5922,ANU/NUS JD (Band 2 NP),First Semester/Second Semester,Undergraduate,6.0,In Person,2021
41,HLTH3001,Aboriginal and Torres Strait Islander Health,First Semester,Undergraduate,6.0,In Person,2021
42,HIST2022,Aboriginal and Torres Strait Islander History,First Semester,Undergraduate,6.0,In Person,2021
43,HIST6022,Aboriginal and Torres Strait Islander History,First Semester,Postgraduate,6.0,In Person,2021
44,PHYS8203,Accelerators and their Application,First Semester,Postgraduate,6.0,In Person,2021
45,BUSN3051,Accounting Analytics,First Semester/Second Semester,Undergraduate,6.0,In Person,2021
46,BUSN7051,Accounting Analytics,First Semester/Second Semester,Postgraduate,6.0,In Person,2021
47,BUSN4500,Accounting Honours Thesis,First Semester/Second Semester,Undergraduate,6.0,In Person,2021
48,INFS2005,Accounting Information Systems,First Semester/Second Semester,Undergraduate,6.0,In Person,2021
49,INFS7004,Accounting Information Systems,First Semester/Second Semester,Postgraduate,6.0,In Person,2021
50,BUSN1002,Accounting Processes and Systems,First Semester/Second Semester,Undergraduate,6.0,In Person,2021
51,BUSN3001,Accounting Theory,First Semester/Second Semester,Undergraduate,6.0,In Person,2021
52,LEGW8100,Accounts,,Postgraduate,3.0,In Person,2021
53,ARTH6175,Across the Pacific: Australian Interactions with American Art and Art-Worlds,Second Semester,Postgraduate,6.0,In Person,2021
54,ARTH2175,Across the Pacific: Australian Interactions with American Art and Art-Worlds,Second Semester,Undergraduate,6.0,In Person,2021
55,PREP1018,Activate Mathematics,,Undergraduate,9.0,In Person,2021
56,PREP1017,Activate Numeracy,,Undergraduate,9.0,In Person,2021
57,ASIA8021,Activism and Social Change in Asia and the Pacific,,Postgraduate,6.0,In Person,2021
58,ACST8040,Actuarial Control Cycle 1,First Semester,Postgraduate,6.0,In Person,2021
59,ACST4031,Actuarial Control Cycle 1,First Semester,Undergraduate,6.0,In Person,2021
60,ACST4032,Actuarial Control Cycle 2,Second Semester,Undergraduate,6.0,In Person,2021
61,ACST8041,Actuarial Control Cycle 2,Second Semester,Postgraduate,6.0,In Person,2021
62,ACST4062,Actuarial Data Analysis,Second Semester,Undergraduate,6.0,In Person,2021
63,ACST8032,Actuarial Data Analysis,Second Semester,Postgraduate,6.0,In Person,2021
64,ACST4500,Actuarial Honours Thesis,First Semester/Second Semester,Undergraduate,6.0,In Person,2021
65,ACST4600,Actuarial Research Essay,,Undergraduate,6.0,In Person,2021
66,ACST4600T,Actuarial Research Essay,,Undergraduate,6.0,In Person,2021
67,STAT6045,Actuarial Techniques,Second Semester,Postgraduate,6.0,In Person,2021
68,STAT3038,Actuarial Techniques,Second Semester,Undergraduate,6.0,In Person,2021
69,ENGL6067,Adaptation: From Text to Screen,,Postgraduate,6.0,In Person,2021
70,ENGL2067,Adaptation: From Text to Screen,,Undergraduate,6.0,In Person,2021
71,LAWS8652,Administrative Decision Making in Australian Migration Law,,Postgraduate,6.0,Online,2021
72,LAWS6201,Administrative Law,First Semester,Postgraduate,6.0,Online or In Person,2021
73,LAWS2201,Administrative Law,First Semester,Undergraduate,6.0,Online or In Person,2021
74,LEGW8118,Administrative Law Practice,Autumn Session/Winter Session,Postgraduate,3.0,Online,2021
75,LAWS4308,Administrative Law Theory and Practice: The Case of Citizenship,,Undergraduate,6.0,In Person,2021
76,LING6030,Advanced Academic English,,Postgraduate,6.0,In Person,2021
77,LING2107,Advanced Academic English,,Undergraduate,6.0,In Person,2021
78,LAWS8462,Advanced Administrative Law,Winter Session,Postgraduate,6.0,Online or In Person,2021
79,LAWS4262,Advanced Administrative Law,Winter Session,Undergraduate,6.0,Online or In Person,2021
80,MATH3104,"Advanced Algebra 1: Groups, Rings and Linear Algebra",Second Semester,Undergraduate,6.0,In Person,2021
81,MATH2322,"Advanced Algebra 1: Groups, Rings and Linear Algebra",Second Semester,Undergraduate,6.0,In Person,2021
82,MATH3345,Advanced Algebra 2: Field extensions and Galois Theory,First Semester,Undergraduate,6.0,In Person,2021
83,COMP4600,Advanced Algorithms,,Undergraduate,6.0,In Person,2021
84,COMP8460,Advanced Algorithms,,Postgraduate,6.0,In Person,2021
85,MATH2320,Advanced Analysis 1: Metric Spaces and Applications,First Semester,Undergraduate,6.0,In Person,2021
86,MATH3116,Advanced Analysis 1: Metric Spaces and Applications,First Semester,Undergraduate,6.0,In Person,2021
87,MATH3320,Advanced Analysis 2: Lebesgue Integration and Hilbert Spaces,First Semester,Undergraduate,6.0,In Person,2021
88,PHIL3072,Advanced Analytic Philosophy,,Undergraduate,6.0,In Person,2021
89,GREK3125,Advanced Ancient Greek,First Semester,Undergraduate,6.0,In Person,2021
90,GREK6125,Advanced Ancient Greek,First Semester,Postgraduate,6.0,In Person,2021
91,PSYC8521,Advanced Applications in Psychological Practice,Second Semester,Postgraduate,6.0,In Person,2021
92,ARAB3001,Advanced Arabic 1,First Semester,Undergraduate,6.0,Online or In Person,2021
93,ARAB6503,Advanced Arabic 1,First Semester,Postgraduate,6.0,Online or In Person,2021
94,ARAB3002,Advanced Arabic 2,Second Semester,Undergraduate,6.0,Online or In Person,2021
95,ARAB6504,Advanced Arabic 2,Second Semester,Postgraduate,6.0,Online or In Person,2021
96,PSYC8510,Advanced Assessment in Professional Psychology,First Semester,Postgraduate,6.0,In Person,2021
97,ECON3180,Advanced Behavioral Economics,Second Semester,Undergraduate,6.0,In Person,2021
98,ECON8080,Advanced Behavioral Economics,Second Semester,Postgraduate,6.0,In Person,2021
99,ECON4480,Advanced Behavioral Economics,Second Semester,Undergraduate,6.0,In Person,2021
100,EMET8020,Advanced Case Studies in Applied Econometrics and Applied Economics,,Postgraduate,6.0,In Person,2021
101,LAWS8655,Advanced Comparative Migration Law,,Postgraduate,6.0,Online,2021
102,MATH3228,Advanced Complex Analysis,Second Semester,Undergraduate,6.0,In Person,2021
103,COMP4560,Advanced Computing Project,First Semester/Second Semester,Undergraduate,6.0,In Person,2021
104,COMP3560,Advanced Computing R&D Industry Experience,First Semester/Second Semester,Undergraduate,0.0,In Person,2021
105,COMP2550,Advanced Computing R&D Methods,First Semester,Undergraduate,6.0,In Person,2021
106,COMP3550,Advanced Computing R&D Project,First Semester/Second Semester,Undergraduate,6.0,In Person,2021
107,COMP6445,Advanced Computing Research Methods,First Semester,Postgraduate,6.0,In Person,2021
108,COMP4450,Advanced Computing Research Methods,First Semester,Undergraduate,6.0,In Person,2021
109,COMP4550,Advanced Computing Research Project,First Semester/Second Semester,Undergraduate,12.0,In Person,2021
110,PHIL3071,Advanced Continental Philosophy,,Undergraduate,6.0,In Person,2021
111,LAWS8218,Advanced Contracts,Spring Session,Postgraduate,6.0,Online or In Person,2021
112,ENGN8224,Advanced Control Systems,Second Semester,Postgraduate,6.0,In Person,2021
113,FINM8004,Advanced Corporate Finance,First Semester/Second Semester,Postgraduate,6.0,In Person,2021
114,FINM4015,Advanced Corporate Finance,First Semester/Second Semester,Undergraduate,6.0,In Person,2021
115,LAWS8411,"Advanced Criminal Law: Crime, Law and Social Justice",,Postgraduate,6.0,In Person,2021
116,FINM3007,Advanced Derivatives Pricing and Applications,Second Semester,Undergraduate,6.0,In Person,2021
117,EMSC8722,Advanced Detector Systems,,Postgraduate,6.0,In Person,2021
118,MATH3342,Advanced Differential Geometry,First Semester,Undergraduate,6.0,In Person,2021
119,EMSC4109,Advanced Earth Physics,,Undergraduate,6.0,In Person,2021
120,EMSC8019,Advanced Earth Physics,,Postgraduate,6.0,In Person,2021
121,EMET4314,Advanced Econometrics I,First Semester,Undergraduate,6.0,In Person,2021
122,EMET8014,Advanced Econometrics I,First Semester,Postgraduate,6.0,In Person,2021
123,EMET8008,Advanced Econometrics II,Second Semester,Postgraduate,6.0,In Person,2021
124,EMET4308,Advanced Econometrics II,Second Semester,Undergraduate,6.0,In Person,2021
125,PHYS3102,Advanced Electromagnetism,First Semester,Undergraduate,6.0,In Person,2021
126,PHYS6102,Advanced Electromagnetism,First Semester,Postgraduate,6.0,In Person,2021
127,PHIL3073,"Advanced Ethics, Social and Political Philosophy",Second Semester,Undergraduate,6.0,In Person,2021
128,BIOL3303,Advanced Field Studies in Functional Ecology,Spring Session,Undergraduate,6.0,In Person,2021
129,BIOL6303,Advanced Field Studies in Functional Ecology,Spring Session,Postgraduate,6.0,In Person,2021
130,ARCH8002,Advanced Field Training in Archaeological Science,Winter Session,Postgraduate,6.0,In Person,2021
131,MATH3343,Advanced Foundations of Mathematics,First Semester,Undergraduate,6.0,In Person,2021
132,FREN6010,Advanced French I,First Semester,Postgraduate,6.0,In Person,2021
133,FREN3010,Advanced French I,First Semester,Undergraduate,6.0,In Person,2021
134,FREN3011,Advanced French II,Second Semester,Undergraduate,6.0,In Person,2021
135,FREN6011,Advanced French II,Second Semester,Postgraduate,6.0,In Person,2021
136,MATH6214,"Advanced Functional Analysis, Spectral theory and Applications",Second Semester,Postgraduate,6.0,In Person,2021
137,MATH3325,"Advanced Functional Analysis, Spectral theory and Applications",Second Semester,Undergraduate,6.0,In Person,2021
138,EMSC4121,Advanced Geochemistry and Petrology,,Undergraduate,6.0,In Person,2021
139,EMSC8021,Advanced Geochemistry and Petrology,,Postgraduate,6.0,In Person,2021
140,PHYS8721,Advanced Imaging Methods and Systems,First Semester,Postgraduate,6.0,In Person,2021
141,INDN3104,Advanced Indonesian: History and Development of the Language,,Undergraduate,6.0,In Person,2021
142,INDN6104,Advanced Indonesian: History and Development of the Language,,Postgraduate,6.0,In Person,2021
143,INDN3015,Advanced Indonesian: Translation into English,Second Semester,Undergraduate,6.0,In Person,2021
144,INDN6015,Advanced Indonesian: Translation into English,Second Semester,Postgraduate,6.0,In Person,2021
145,ACST4045,Advanced Insurance,,Undergraduate,6.0,In Person,2021
146,ACST8045,Advanced Insurance,,Postgraduate,6.0,In Person,2021
147,LAWS8464,Advanced International Law,,Postgraduate,6.0,In Person,2021
148,LAWS4264,Advanced International Law,Summer Session,Undergraduate,6.0,Online or In Person,2021
149,FINM4106,Advanced Investments,First Semester/Second Semester,Undergraduate,6.0,In Person,2021
150,FINM8006,Advanced Investments,First Semester/Second Semester,Postgraduate,6.0,In Person,2021
151,ITAL6510,Advanced Italian Topics in Language and Literary Studies,Second Semester,Postgraduate,6.0,In Person,2021
152,ITAL3016,Advanced Italian Topics in Language and Literary Studies,Second Semester,Undergraduate,6.0,In Person,2021
153,ITAL3015,"Advanced Italian Topics in Language, Culture and Society",First Semester,Undergraduate,6.0,In Person,2021
154,ITAL6509,"Advanced Italian Topics in Language, Culture and Society",First Semester,Postgraduate,6.0,In Person,2021
155,JPNS3005,Advanced Japanese: Issues in Contemporary Japan,Second Semester,Undergraduate,6.0,In Person,2021
156,JPNS6505,Advanced Japanese: Issues in Contemporary Japan,Second Semester,Postgraduate,6.0,In Person,2021
157,JPNS3006,Advanced Japanese: Language in Context,,Undergraduate,6.0,In Person,2021
158,JPNS6506,Advanced Japanese: Language in Context,,Postgraduate,6.0,In Person,2021
159,JPNS6507,Advanced Japanese: Readings in Culture and Society,First Semester,Postgraduate,6.0,In Person,2021
160,JPNS3007,Advanced Japanese: Readings in Culture and Society,First Semester,Undergraduate,6.0,In Person,2021
161,JPNS3008,Advanced Japanese: Readings in Literature,,Undergraduate,6.0,In Person,2021
162,JPNS6508,Advanced Japanese: Readings in Literature,,Postgraduate,6.0,In Person,2021
163,MUSI3322,Advanced Jazz Studies 1,,Undergraduate,6.0,In Person,2021
164,MUSI2507,Advanced Jazz Studies 1,First Semester,Undergraduate,6.0,In Person,2021
165,MUSI2508,Advanced Jazz Studies 2,Second Semester,Undergraduate,6.0,In Person,2021
166,MUSI3323,Advanced Jazz Studies 2,,Undergraduate,6.0,In Person,2021
167,KORE3015,Advanced Korean: Film and Society,First Semester,Undergraduate,6.0,In Person,2021
168,KORE6017,Advanced Korean: Film and Society,First Semester,Postgraduate,6.0,In Person,2021
169,KORE3018,Advanced Korean: Literature and Media,Second Semester,Undergraduate,6.0,In Person,2021
170,KORE6018,Advanced Korean: Literature and Media,Second Semester,Postgraduate,6.0,In Person,2021
171,LATN3125,Advanced Latin,First Semester/Second Semester,Undergraduate,6.0,In Person,2021
172,LATN6125,Advanced Latin,First Semester/Second Semester,Postgraduate,6.0,In Person,2021
173,CHIN6015,Advanced Literary Chinese,First Semester/Second Semester,Postgraduate,6.0,Online or In Person,2021
174,CHIN3015,Advanced Literary Chinese,First Semester/Second Semester,Undergraduate,6.0,Online or In Person,2021
175,ECON8026,Advanced Macroeconomic Analysis,First Semester/Second Semester,Postgraduate,6.0,In Person,2021
176,BUSN3003,Advanced Management Accounting,First Semester/Second Semester,Undergraduate,6.0,In Person,2021
177,BUSN8003,Advanced Managerial Decision Making,First Semester/Second Semester,Postgraduate,6.0,In Person,2021
178,CHEM3202,Advanced Materials,First Semester,Undergraduate,6.0,In Person,2021
179,MATH3353,Advanced Mathematical Bioinformatics,First Semester,Undergraduate,6.0,In Person,2021
180,MATH6208,Advanced Mathematical Bioinformatics,First Semester,Postgraduate,6.0,In Person,2021
181,STAT3056,Advanced Mathematical Statistics,Second Semester,Undergraduate,6.0,In Person,2021
182,STAT8056,Advanced Mathematical Statistics,Second Semester,Postgraduate,6.0,In Person,2021
183,MATH1115,Advanced Mathematics and Applications 1,First Semester,Undergraduate,6.0,In Person,2021
184,MATH1116,Advanced Mathematics and Applications 2,Second Semester,Undergraduate,6.0,In Person,2021
185,ECON8025,Advanced Microeconomic Analysis,First Semester/Second Semester,Postgraduate,6.0,In Person,2021
186,BIOL3203,Advanced Microscopy in Biosciences,Summer Session,Undergraduate,6.0,In Person,2021
187,BIOL6203,Advanced Microscopy in Biosciences,Summer Session,Postgraduate,6.0,In Person,2021
188,LAWS8165,Advanced Military Administrative Law,,Postgraduate,9.0,In Person,2021
189,LAWS8164,Advanced Military Discipline Law,Winter Session,Postgraduate,9.0,Online or In Person,2021
190,LAWS8166,Advanced Military Operations Law,Autumn Session,Postgraduate,6.0,Online or In Person,2021
191,CHIN6524,Advanced Modern Chinese A,First Semester,Postgraduate,6.0,In Person,2021
192,CHIN3024,Advanced Modern Chinese A,First Semester,Undergraduate,6.0,In Person,2021
193,CHIN3025,Advanced Modern Chinese B,Second Semester,Undergraduate,6.0,In Person,2021
194,CHIN6525,Advanced Modern Chinese B,Second Semester,Postgraduate,6.0,In Person,2021
195,PERS6005,Advanced Persian A,First Semester,Postgraduate,6.0,Online or In Person,2021
196,PERS3005,Advanced Persian A,First Semester,Undergraduate,6.0,Online or In Person,2021
197,PERS3006,Advanced Persian B,Second Semester,Undergraduate,6.0,Online or In Person,2021
198,PERS6006,Advanced Persian B,Second Semester,Postgraduate,6.0,Online or In Person,2021
199,PHIL3074,Advanced Philosophical Topics,,Undergraduate,6.0,In Person,2021
200,LAWS8183,Advanced Principles of International Law,Autumn Session,Postgraduate,6.0,Online or In Person,2021
201,PSYC8511,Advanced Psychological Interventions,First Semester,Postgraduate,6.0,In Person,2021
202,PHYS3101,Advanced Quantum Mechanics,First Semester,Undergraduate,6.0,In Person,2021
203,PHYS6101,Advanced Quantum Mechanics,First Semester,Postgraduate,6.0,In Person,2021
204,LING4106,Advanced Readings in Linguistics,First Semester/Second Semester,Undergraduate,6.0,In Person,2021
205,PHIL4011,Advanced Readings in Philosophy,First Semester/Second Semester,Undergraduate,6.0,In Person,2021
206,ENVS3019,Advanced Remote Sensing and GIS,Second Semester,Undergraduate,6.0,In Person,2021
207,ENVS6319,Advanced Remote Sensing and GIS,Second Semester,Postgraduate,6.0,In Person,2021
208,ECON8887,Advanced Research Essay,First Semester/Second Semester,Postgraduate,6.0,In Person,2021
209,ECON8888,Advanced Research Essay B,,Postgraduate,6.0,In Person,2021
210,PSYC3018,Advanced Research Methods,First Semester,Undergraduate,6.0,In Person,2021
211,BIOL8702,Advanced Research Techniques,First Semester,Postgraduate,12.0,In Person,2021
212,SOCY9002,Advanced Social Research Methods,First Semester/Second Semester,Postgraduate,6.0,In Person,2021
213,SOCR8204,Advanced Social Science Approaches to Inform Policy Development and Service Delivery,,Postgraduate,6.0,Online or In Person,2021
214,LING6036,Advanced Sociolinguistics,,Postgraduate,6.0,In Person,2021
215,LING3036,Advanced Sociolinguistics,,Undergraduate,6.0,In Person,2021
216,LING3033,Advanced Sociophonetics,,Undergraduate,6.0,In Person,2021
217,LING6033,Advanced Sociophonetics,,Postgraduate,6.0,In Person,2021
218,SPAN6510,Advanced Spanish Topics in Language and Culture,First Semester,Postgraduate,6.0,In Person,2021
219,SPAN6509,Advanced Spanish Topics in Language and Linguistics,,Postgraduate,6.0,In Person,2021
220,SPAN3031,Advanced Spanish Topics in Language and Linguistics,,Undergraduate,6.0,In Person,2021
221,SPAN3030,Advanced Spanish topics in Language and Culture,First Semester,Undergraduate,6.0,In Person,2021
222,STAT4050,Advanced Statistical Learning,Second Semester,Undergraduate,6.0,In Person,2021
223,STAT3050,Advanced Statistical Learning,Second Semester,Undergraduate,6.0,In Person,2021
224,STAT7050,Advanced Statistical Learning,Second Semester,Postgraduate,6.0,In Person,2021
225,PHYS3103,Advanced Statistical Mechanics,First Semester/Second Semester,Undergraduate,6.0,In Person,2021
226,PHYS6103,Advanced Statistical Mechanics,First Semester/Second Semester,Postgraduate,6.0,In Person,2021
227,STAT7006,Advanced Stochastic Processes,Second Semester,Postgraduate,6.0,In Person,2021
228,STAT3006,Advanced Stochastic Processes,Second Semester,Undergraduate,6.0,In Person,2021
229,ARTS2101,Advanced Studies 3,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2021
230,ARTS2102,Advanced Studies 4,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2021
231,ARTS3101,Advanced Studies 5,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2021
232,ARTS3102,Advanced Studies 6,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2021
233,SCNC2101,Advanced Studies Course,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2021
234,SCNC3101,Advanced Studies Course,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2021
235,BPHB1114,Advanced Studies in the Social Sciences and Humanities 1,Summer Session/First Semester/Second Semester,Undergraduate,6.0,In Person,2021
236,BPHB2114,Advanced Studies in the Social Sciences and Humanities 2,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2021
237,BPHB3114,Advanced Studies in the Social Sciences and Humanities 3,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,12.0,In Person,2021
238,SOCR8010,Advanced Survey Data Analysis,,Postgraduate,6.0,In Person,2021
239,SOCR8203,Advanced Techniques in the Creation of Social Science Data,,Postgraduate,6.0,Online or In Person,2021
240,MATH3354,Advanced Topics in Algebra,Second Semester,Undergraduate,6.0,In Person,2021
241,MATH6216,Advanced Topics in Algebra,Second Semester,Postgraduate,6.0,In Person,2021
242,COMP4620,Advanced Topics in Artificial Intelligence,Second Semester,Undergraduate,6.0,In Person,2021
243,COMP8620,Advanced Topics in Artificial intelligence,Second Semester,Postgraduate,6.0,In Person,2021
244,BIAN8010,Advanced Topics in Biological Anthropology,Spring Session,Postgraduate,6.0,Online or In Person,2021
245,ENGN8637,Advanced Topics in Communications and Signal Processing,,Postgraduate,6.0,In Person,2021
246,ENGN8501,Advanced Topics in Computer Vision,Second Semester,Postgraduate,6.0,In Person,2021
247,ENGN8539,Advanced Topics in Computer Vision,,Postgraduate,6.0,In Person,2021
248,INFS8201,Advanced Topics in Information Systems Research,,Postgraduate,6.0,Online,2021
249,COMP8670,Advanced Topics in Logic and Computation,,Postgraduate,6.0,In Person,2021
250,COMP4680,Advanced Topics in Machine Learning,Second Semester,Undergraduate,6.0,In Person,2021
251,COMP8650,Advanced Topics in Machine Learning,Second Semester,Postgraduate,6.0,In Person,2021
252,MATH3351,Advanced Topics in Mathematical Physics,First Semester,Undergraduate,6.0,In Person,2021
253,ENGN8536,Advanced Topics in Mechatronics Systems,Second Semester,Postgraduate,6.0,In Person,2021
254,PHIL4010,Advanced Topics in Philosophy,First Semester/Second Semester,Undergraduate,6.0,In Person,2021
255,ECON8901,"Advanced Topics in Poverty, Public Policy and Development",Second Semester,Postgraduate,6.0,In Person,2021
256,BIOL8002,Advanced Topics in Quantitative Biology and Bioinformatics,Second Semester,Postgraduate,6.0,In Person,2021
257,ENGN8527,Advanced Topics in Solar Energy Technologies,,Postgraduate,6.0,In Person,2021
258,LEGM8321,Advanced Will Drafting,,Postgraduate,6.0,Online,2021
259,BIOL3144,Advanced and Applied Immunology,Second Semester,Undergraduate,6.0,In Person,2021
260,BIOL6144,Advanced and Applied Immunology,Second Semester,Postgraduate,6.0,In Person,2021
261,BIOL3107,Advances in Medical and Plant Biochemistry,First Semester,Undergraduate,6.0,In Person,2021
262,BIOL6107,Advances in Medical and Plant Biochemistry,First Semester,Postgraduate,6.0,In Person,2021
263,BIOL6177,Advances in Molecular Plant Science,,Postgraduate,6.0,In Person,2021
264,BIOL3177,Advances in Molecular Plant Science,,Undergraduate,6.0,In Person,2021
265,MKTG2033,Advertising,First Semester,Undergraduate,6.0,In Person,2021
266,LEGM8327,Advocacy,Winter Session,Postgraduate,6.0,Online or In Person,2021
267,LEGM8132,Advocacy - Family Law,,Postgraduate,6.0,In Person,2021
268,HIST2315,Africans and Afro-descendants,Second Semester,Undergraduate,6.0,In Person,2021
269,ARTH6043,After the Bauhaus: Design from the Interwar Period to the Age of Climate Crisis,Second Semester,Postgraduate,6.0,In Person,2021
270,ARTH2043,After the Bauhaus: Design from the Interwar Period to the Age of Climate Crisis,Second Semester,Undergraduate,6.0,In Person,2021
271,IDEC8018,Agricultural Economics and Resource Policy,,Postgraduate,6.0,In Person,2021
272,ENVS3042,Agricultural Innovation,Second Semester,Undergraduate,6.0,In Person,2021
273,ENVS6342,Agricultural Innovation,Second Semester,Postgraduate,6.0,In Person,2021
274,ENVS6224,Agricultural Systems,Winter Session,Postgraduate,6.0,In Person,2021
275,ENVS2024,Agricultural Systems,Winter Session,Undergraduate,6.0,In Person,2021
276,IDEC8007,Aid and Development Policy,First Semester,Postgraduate,6.0,In Person,2021
277,ASIA2747,"Airlines in Asia and the Pacific: Histories, Technologies, Cultures, and Geographies",Second Semester,Undergraduate,6.0,In Person,2021
278,CRIM6005,"Alcohol, Drugs and Crime: Promoting Health and Preventing Consequences",First Semester,Postgraduate,6.0,In Person,2021
279,CRIM2005,"Alcohol, Drugs and Crime: Promoting Health and Preventing Consequences",First Semester,Undergraduate,6.0,Online,2021
280,MATH6118,"Algebra 1:  Groups, Rings and Advanced Linear Algebra",Second Semester,Postgraduate,6.0,In Person,2021
281,MATH6215,Algebra 2: Field extensions and Galois Theory,First Semester,Postgraduate,6.0,In Person,2021
282,MATH1003,Algebra and Calculus Methods,First Semester,Undergraduate,6.0,In Person,2021
283,MATH6204,Algebraic Topology,Second Semester,Postgraduate,6.0,In Person,2021
284,MATH4204,Algebraic Topology Honours,Second Semester,Undergraduate,6.0,In Person,2021
285,COMP3600,Algorithms,Second Semester,Undergraduate,6.0,In Person,2021
286,COMP6466,Algorithms,Second Semester,Postgraduate,6.0,In Person,2021
287,STST8053,"Alliances in Asia: theory, history and practice",,Postgraduate,6.0,In Person,2021
288,ENGL3021,"American Literature: Nature, Retreat, Experiment",First Semester,Undergraduate,6.0,In Person,2021
289,ENGL6021,"American Literature: Nature, Retreat, Experiment",First Semester,Postgraduate,6.0,In Person,2021
290,NSPO8024,American National Security Policy,,Postgraduate,6.0,In Person,2021
