,CourseCode,Name,Session,Career,Units,ModeOfDelivery,Year
45,PREP1010,Achieve Literacy,First Semester/Second Semester,Undergraduate,9.0,In Person,2020
46,PREP1011,Achieve Numeracy,First Semester/Second Semester,Undergraduate,9.0,In Person,2020
47,ARTH2175,Across the Pacific: Australian Interactions with American Art and Art-Worlds,,Undergraduate,6.0,In Person,2020
48,ARTH6175,Across the Pacific: Australian Interactions with American Art and Art-Worlds,,Postgraduate,6.0,In Person,2020
49,PREP1016,Activate Literacy,First Semester/Second Semester,Undergraduate,9.0,In Person,2020
50,PREP1018,Activate Mathematics,First Semester/Second Semester,Undergraduate,9.0,In Person,2020
51,PREP1017,Activate Numeracy,First Semester/Second Semester,Undergraduate,9.0,In Person,2020
52,ASIA8021,Activism and Social Change in Asia and the Pacific,Second Semester,Postgraduate,6.0,In Person,2020
53,ACST4031,Actuarial Control Cycle 1,First Semester,Undergraduate,6.0,In Person,2020
54,ACST8040,Actuarial Control Cycle 1,First Semester,Postgraduate,6.0,In Person,2020
55,ACST4032,Actuarial Control Cycle 2,Second Semester,Undergraduate,6.0,In Person,2020
56,ACST8041,Actuarial Control Cycle 2,Second Semester,Postgraduate,6.0,In Person,2020
57,ACST4062,Actuarial Data Analysis,Second Semester,Undergraduate,6.0,In Person,2020
58,ACST8032,Actuarial Data Analysis,Second Semester,Postgraduate,6.0,In Person,2020
59,ACST4500,Actuarial Honours Thesis,First Semester/Second Semester,Undergraduate,6.0,In Person,2020
60,ACST4600,Actuarial Research Essay,First Semester/Second Semester,Undergraduate,6.0,In Person,2020
61,STAT6045,Actuarial Techniques,Second Semester,Postgraduate,6.0,In Person,2020
62,STAT3038,Actuarial Techniques,Second Semester,Undergraduate,6.0,In Person,2020
63,ENGL2067,Adaptation: From Text to Screen,,Undergraduate,6.0,In Person,2020
64,ENGL6067,Adaptation: From Text to Screen,,Postgraduate,6.0,In Person,2020
65,LAWS8652,Administrative Decision Making in Australian Migration Law,,Postgraduate,6.0,Online,2020
66,LAWS2201,Administrative Law,First Semester,Undergraduate,6.0,In Person,2020
67,LAWS6201,Administrative Law,First Semester,Postgraduate,6.0,Online or In Person,2020
68,LEGW8118,Administrative Law Practice,Autumn Session/Winter Session,Postgraduate,3.0,Online,2020
69,LAWS4308,Administrative Law Theory and Practice: The Case of Citizenship,,Undergraduate,6.0,In Person,2020
70,PREP1013,Advance Literacy,First Semester/Second Semester,Undergraduate,9.0,In Person,2020
71,PREP1014,Advance Numeracy,First Semester/Second Semester,Undergraduate,9.0,In Person,2020
72,LING2107,Advanced Academic English,,Undergraduate,6.0,In Person,2020
73,LING6030,Advanced Academic English,,Postgraduate,6.0,In Person,2020
74,LAWS4262,Advanced Administrative Law,,Undergraduate,6.0,In Person,2020
75,LAWS8462,Advanced Administrative Law,,Postgraduate,6.0,In Person,2020
76,MATH2322,"Advanced Algebra 1: Groups, Rings and Linear Algebra",Second Semester,Undergraduate,6.0,In Person,2020
77,MATH3104,"Advanced Algebra 1: Groups, Rings and Linear Algebra",Second Semester,Undergraduate,6.0,In Person,2020
78,MATH3345,Advanced Algebra 2: Field extensions and Galois Theory,First Semester,Undergraduate,6.0,In Person,2020
79,COMP8460,Advanced Algorithms,Second Semester,Postgraduate,6.0,In Person,2020
80,COMP4600,Advanced Algorithms,Second Semester,Undergraduate,6.0,In Person,2020
81,MATH2320,Advanced Analysis 1: Metric Spaces and Applications,First Semester,Undergraduate,6.0,In Person,2020
82,MATH3116,Advanced Analysis 1: Metric Spaces and Applications,First Semester,Undergraduate,6.0,In Person,2020
83,MATH3320,Advanced Analysis 2: Lebesgue Integration and Hilbert Spaces,First Semester,Undergraduate,6.0,In Person,2020
84,PHIL3072,Advanced Analytic Philosophy,Second Semester,Undergraduate,6.0,In Person,2020
85,GREK6125,Advanced Ancient Greek,First Semester/Second Semester,Postgraduate,6.0,In Person,2020
86,GREK3125,Advanced Ancient Greek,First Semester/Second Semester,Undergraduate,6.0,In Person,2020
87,ARAB3001,Advanced Arabic 1,First Semester,Undergraduate,6.0,Online or In Person,2020
88,ARAB6503,Advanced Arabic 1,First Semester,Postgraduate,6.0,Online or In Person,2020
89,ARAB3002,Advanced Arabic 2,Second Semester,Undergraduate,6.0,Online or In Person,2020
90,ARAB6504,Advanced Arabic 2,Second Semester,Postgraduate,6.0,Online or In Person,2020
91,PSYC8510,Advanced Assessment in Professional Psychology,,Postgraduate,6.0,In Person,2020
92,BUSN4056,Advanced Auditing and Assurance Services,,Undergraduate,6.0,In Person,2020
93,BUSN8056,Advanced Auditing and Assurance Services,,Postgraduate,6.0,In Person,2020
94,ECON8080,Advanced Behavioral Economics,Second Semester,Postgraduate,6.0,In Person,2020
95,ECON4480,Advanced Behavioral Economics,Second Semester,Undergraduate,6.0,In Person,2020
96,ECON3180,Advanced Behavioral Economics,Second Semester,Undergraduate,6.0,In Person,2020
97,EMET8020,Advanced Case Studies in Applied Econometrics and Applied Economics,,Postgraduate,6.0,In Person,2020
98,LAWS8655,Advanced Comparative Migration Law,,Postgraduate,6.0,Online,2020
99,MATH3228,Advanced Complex Analysis,Second Semester,Undergraduate,6.0,In Person,2020
100,COMP4560,Advanced Computing Project,First Semester/Second Semester,Undergraduate,6.0,In Person,2020
101,COMP3560,Advanced Computing R&D Industry Experience,First Semester/Second Semester,Undergraduate,0.0,In Person,2020
102,COMP2550,Advanced Computing R&D Methods,First Semester,Undergraduate,6.0,In Person,2020
103,COMP3550,Advanced Computing R&D Project,First Semester/Second Semester,Undergraduate,6.0,In Person,2020
104,COMP6445,Advanced Computing Research Methods,First Semester,Postgraduate,6.0,In Person,2020
105,COMP4450,Advanced Computing Research Methods,First Semester,Undergraduate,6.0,In Person,2020
106,COMP4550,Advanced Computing Research Project,First Semester/Second Semester,Undergraduate,12.0,In Person,2020
107,PHIL3071,Advanced Continental Philosophy,,Undergraduate,6.0,In Person,2020
108,LAWS8218,Advanced Contracts,Winter Session,Postgraduate,6.0,In Person,2020
109,ENGN8224,Advanced Control Systems,Second Semester,Postgraduate,6.0,In Person,2020
110,FINM4015,Advanced Corporate Finance,First Semester/Second Semester,Undergraduate,6.0,In Person,2020
111,FINM8004,Advanced Corporate Finance,First Semester/Second Semester,Postgraduate,6.0,In Person,2020
112,LAWS8411,"Advanced Criminal Law: Crime, Law and Social Justice",,Postgraduate,6.0,In Person,2020
113,MATH3346,Advanced Data Mining,,Undergraduate,6.0,In Person,2020
114,FINM3007,Advanced Derivatives Pricing and Applications,Second Semester,Undergraduate,6.0,In Person,2020
115,EMSC8722,Advanced Detector Systems,First Semester,Postgraduate,6.0,In Person,2020
116,MATH3342,Advanced Differential Geometry,First Semester,Undergraduate,6.0,In Person,2020
117,EMSC4109,Advanced Earth Physics,Second Semester,Undergraduate,6.0,In Person,2020
118,EMSC8019,Advanced Earth Physics,Second Semester,Postgraduate,6.0,In Person,2020
119,EMET8014,Advanced Econometrics I,First Semester,Postgraduate,6.0,In Person,2020
120,EMET4314,Advanced Econometrics I,First Semester,Undergraduate,6.0,In Person,2020
121,EMET4308,Advanced Econometrics II,Second Semester,Undergraduate,6.0,In Person,2020
122,EMET8008,Advanced Econometrics II,Second Semester,Postgraduate,6.0,In Person,2020
123,PHYS3102,Advanced Electromagnetism,First Semester,Undergraduate,6.0,In Person,2020
124,PHYS6102,Advanced Electromagnetism,First Semester,Postgraduate,6.0,In Person,2020
125,PHIL3073,"Advanced Ethics, Social and Political Philosophy",Second Semester,Undergraduate,6.0,In Person,2020
126,BIOL3303,Advanced Field Studies in Functional Ecology,,Undergraduate,6.0,In Person,2020
127,BIOL6303,Advanced Field Studies in Functional Ecology,,Postgraduate,6.0,In Person,2020
128,ARCH8002,Advanced Field Training in Archaeological Science,,Postgraduate,6.0,In Person,2020
129,MATH3343,Advanced Foundations of Mathematics,First Semester,Undergraduate,6.0,In Person,2020
130,FREN3010,Advanced French I,First Semester,Undergraduate,6.0,In Person,2020
131,FREN6010,Advanced French I,First Semester,Postgraduate,6.0,In Person,2020
132,FREN6011,Advanced French II,Second Semester,Postgraduate,6.0,In Person,2020
133,FREN3011,Advanced French II,Second Semester,Undergraduate,6.0,In Person,2020
134,MATH3325,"Advanced Functional Analysis, Spectral theory and Applications",Second Semester,Undergraduate,6.0,In Person,2020
135,MATH6214,"Advanced Functional Analysis, Spectral theory and Applications",Second Semester,Postgraduate,6.0,In Person,2020
136,ACST8048,Advanced General Insurance,,Postgraduate,6.0,In Person,2020
137,EMSC8021,Advanced Geochemistry and Petrology,Second Semester,Postgraduate,6.0,In Person,2020
138,EMSC4121,Advanced Geochemistry and Petrology,Second Semester,Undergraduate,6.0,In Person,2020
139,ACST8049,Advanced Global Retirement Income Systems,,Postgraduate,6.0,In Person,2020
140,ACST4049,Advanced Global Retirement Income Systems,,Undergraduate,6.0,In Person,2020
141,PSYC8521,Advanced Health Psychology and Lifestyle Medicine,,Postgraduate,6.0,In Person,2020
142,PHYS8721,Advanced Imaging Methods and Systems,First Semester,Postgraduate,6.0,In Person,2020
143,INDN3104,Advanced Indonesian: History and Development of the Language,First Semester,Undergraduate,6.0,In Person,2020
144,INDN6104,Advanced Indonesian: History and Development of the Language,First Semester,Postgraduate,6.0,In Person,2020
145,INDN6015,Advanced Indonesian: Translation into English,,Postgraduate,6.0,In Person,2020
146,INDN3015,Advanced Indonesian: Translation into English,,Undergraduate,6.0,In Person,2020
147,ACST4045,Advanced Insurance,,Undergraduate,6.0,In Person,2020
148,ACST8045,Advanced Insurance,,Postgraduate,6.0,In Person,2020
149,LAWS4264,Advanced International Law,First Semester,Undergraduate,6.0,In Person,2020
150,LAWS8464,Advanced International Law,,Postgraduate,6.0,In Person,2020
151,FINM4106,Advanced Investments,First Semester/Second Semester,Undergraduate,6.0,In Person,2020
152,FINM8006,Advanced Investments,First Semester/Second Semester,Postgraduate,6.0,In Person,2020
153,ITAL3016,Advanced Italian Topics in Language and Literary Studies,Second Semester,Undergraduate,6.0,In Person,2020
154,ITAL6510,Advanced Italian Topics in Language and Literary Studies,Second Semester,Postgraduate,6.0,In Person,2020
155,ITAL3015,"Advanced Italian Topics in Language, Culture and Society",First Semester,Undergraduate,6.0,In Person,2020
156,ITAL6509,"Advanced Italian Topics in Language, Culture and Society",First Semester,Postgraduate,6.0,In Person,2020
157,JPNS6505,Advanced Japanese: Issues in Contemporary Japan,,Postgraduate,6.0,In Person,2020
158,JPNS3005,Advanced Japanese: Issues in Contemporary Japan,,Undergraduate,6.0,In Person,2020
159,JPNS6506,Advanced Japanese: Language in Context,Second Semester,Postgraduate,6.0,In Person,2020
160,JPNS3006,Advanced Japanese: Language in Context,Second Semester,Undergraduate,6.0,In Person,2020
161,JPNS6507,Advanced Japanese: Readings in Culture and Society,,Postgraduate,6.0,In Person,2020
162,JPNS3007,Advanced Japanese: Readings in Culture and Society,,Undergraduate,6.0,In Person,2020
163,JPNS3008,Advanced Japanese: Readings in Literature,First Semester,Undergraduate,6.0,In Person,2020
164,JPNS6508,Advanced Japanese: Readings in Literature,First Semester,Postgraduate,6.0,In Person,2020
165,MUSI2507,Advanced Jazz Studies 1,First Semester,Undergraduate,6.0,In Person,2020
166,MUSI3322,Advanced Jazz Studies 1,,Undergraduate,6.0,In Person,2020
167,MUSI2508,Advanced Jazz Studies 2,Second Semester,Undergraduate,6.0,In Person,2020
168,MUSI3323,Advanced Jazz Studies 2,,Undergraduate,6.0,In Person,2020
169,KORE3015,Advanced Korean: Film and Society,First Semester,Undergraduate,6.0,In Person,2020
170,KORE6017,Advanced Korean: Film and Society,First Semester,Postgraduate,6.0,In Person,2020
171,KORE3018,Advanced Korean: Literature and Media,Second Semester,Undergraduate,6.0,In Person,2020
172,KORE6018,Advanced Korean: Literature and Media,Second Semester,Postgraduate,6.0,In Person,2020
173,LATN3125,Advanced Latin,First Semester,Undergraduate,6.0,In Person,2020
174,LATN6125,Advanced Latin,First Semester,Postgraduate,6.0,In Person,2020
175,ACST8047,Advanced Life Insurance,,Postgraduate,6.0,In Person,2020
176,CHIN6015,Advanced Literary Chinese,First Semester/Second Semester,Postgraduate,6.0,Online or In Person,2020
177,CHIN3015,Advanced Literary Chinese,First Semester/Second Semester,Undergraduate,6.0,Online or In Person,2020
178,ECON8026,Advanced Macroeconomic Analysis,First Semester/Second Semester,Postgraduate,6.0,In Person,2020
179,BUSN3003,Advanced Management Accounting,First Semester,Undergraduate,6.0,In Person,2020
180,BUSN8003,Advanced Managerial Decision Making,First Semester,Postgraduate,6.0,In Person,2020
181,STAT7007,Advanced Marketing Research Methods,,Postgraduate,6.0,In Person,2020
182,STAT3005,Advanced Marketing Research Methods,,Undergraduate,6.0,In Person,2020
183,MATH6208,Advanced Mathematical Bioinformatics,First Semester,Postgraduate,6.0,In Person,2020
184,MATH3353,Advanced Mathematical Bioinformatics,First Semester,Undergraduate,6.0,In Person,2020
185,STAT8056,Advanced Mathematical Statistics,Second Semester,Postgraduate,6.0,In Person,2020
186,STAT3056,Advanced Mathematical Statistics,Second Semester,Undergraduate,6.0,In Person,2020
187,MATH1115,Advanced Mathematics and Applications 1,First Semester,Undergraduate,6.0,In Person,2020
188,MATH1116,Advanced Mathematics and Applications 2,Second Semester,Undergraduate,6.0,In Person,2020
189,ECON8025,Advanced Microeconomic Analysis,First Semester/Second Semester,Postgraduate,6.0,In Person,2020
190,BIOL6203,Advanced Microscopy in Biosciences,Summer Session,Postgraduate,6.0,In Person,2020
191,BIOL3203,Advanced Microscopy in Biosciences,Summer Session,Undergraduate,6.0,In Person,2020
192,LAWS8165,Advanced Military Administrative Law,Spring Session,Postgraduate,9.0,In Person,2020
193,LAWS8164,Advanced Military Discipline Law,,Postgraduate,9.0,In Person,2020
194,LAWS8166,Advanced Military Operations Law,,Postgraduate,6.0,In Person,2020
195,CHIN3024,Advanced Modern Chinese A,First Semester,Undergraduate,6.0,In Person,2020
196,CHIN6524,Advanced Modern Chinese A,First Semester,Postgraduate,6.0,In Person,2020
197,CHIN3025,Advanced Modern Chinese B,Second Semester,Undergraduate,6.0,In Person,2020
198,CHIN6525,Advanced Modern Chinese B,Second Semester,Postgraduate,6.0,In Person,2020
199,EXTN1014,Advanced Music (Classical) ANU,,Undergraduate,6.0,In Person,2020
200,EXTN1015,Advanced Music (Classical) ANU 1,,Undergraduate,6.0,In Person,2020
201,EXTN1016,Advanced Music (Classical) ANU 2,,Undergraduate,6.0,In Person,2020
202,EXTN1013,Advanced Music (Jazz) ANU,,Undergraduate,6.0,In Person,2020
203,EXTN1017,Advanced Music (Jazz) ANU 1,,Undergraduate,6.0,In Person,2020
204,EXTN1018,Advanced Music (Jazz) ANU 2,,Undergraduate,6.0,In Person,2020
205,PERS3005,Advanced Persian A,First Semester,Undergraduate,6.0,Online or In Person,2020
206,PERS6005,Advanced Persian A,First Semester,Postgraduate,6.0,Online or In Person,2020
207,PERS3006,Advanced Persian B,Second Semester,Undergraduate,6.0,Online or In Person,2020
208,PERS6006,Advanced Persian B,Second Semester,Postgraduate,6.0,Online or In Person,2020
209,PHIL3074,Advanced Philosophical Topics,First Semester,Undergraduate,6.0,In Person,2020
210,CHEM3202,Advanced Physical & Materials Chemistry,First Semester,Undergraduate,6.0,In Person,2020
211,LAWS8248,Advanced Principles of Competition Law,,Postgraduate,6.0,In Person,2020
212,LAWS8183,Advanced Principles of International Law,Autumn Session,Postgraduate,6.0,In Person,2020
213,PSYC8511,Advanced Psychological Interventions,,Postgraduate,6.0,In Person,2020
214,PHYS6101,Advanced Quantum Mechanics,First Semester,Postgraduate,6.0,In Person,2020
215,PHYS3101,Advanced Quantum Mechanics,First Semester,Undergraduate,6.0,In Person,2020
216,LING4106,Advanced Readings in Linguistics,First Semester/Second Semester,Undergraduate,6.0,In Person,2020
217,PHIL4011,Advanced Readings in Philosophy,First Semester/Second Semester,Undergraduate,6.0,In Person,2020
218,ENVS6319,Advanced Remote Sensing and GIS,,Postgraduate,6.0,In Person,2020
219,ENVS3019,Advanced Remote Sensing and GIS,,Undergraduate,6.0,In Person,2020
220,ECON8887,Advanced Research Essay,First Semester/Second Semester,Postgraduate,6.0,In Person,2020
221,ECON8888,Advanced Research Essay B,First Semester/Second Semester,Postgraduate,6.0,In Person,2020
222,PSYC3018,Advanced Research Methods,First Semester,Undergraduate,6.0,In Person,2020
223,BIOL8702,Advanced Research Techniques,First Semester,Postgraduate,12.0,In Person,2020
224,SKRT3002,Advanced Sanskrit Literature A,First Semester,Undergraduate,6.0,Online or In Person,2020
225,SKRT6002,Advanced Sanskrit Literature A,First Semester,Postgraduate,6.0,Online or In Person,2020
226,SKRT6003,Advanced Sanskrit Literature B,Second Semester,Postgraduate,6.0,Online or In Person,2020
227,SKRT3003,Advanced Sanskrit Literature B,Second Semester,Undergraduate,6.0,Online or In Person,2020
228,SOCY9002,Advanced Social Research Methods,First Semester/Second Semester,Postgraduate,6.0,In Person,2020
229,SOCR8204,Advanced Social Science Approaches to Inform Policy Development and Service Delivery,Winter Session,Postgraduate,6.0,Online or In Person,2020
230,LING6036,Advanced Sociolinguistics,,Postgraduate,6.0,In Person,2020
231,LING3036,Advanced Sociolinguistics,,Undergraduate,6.0,In Person,2020
232,LING3033,Advanced Sociophonetics,,Undergraduate,6.0,In Person,2020
233,LING6033,Advanced Sociophonetics,,Postgraduate,6.0,In Person,2020
234,SPAN6510,Advanced Spanish Topics in Language and Culture,,Postgraduate,6.0,In Person,2020
235,SPAN3031,Advanced Spanish Topics in Language and Linguistics,First Semester,Undergraduate,6.0,In Person,2020
236,SPAN6509,Advanced Spanish Topics in Language and Linguistics,First Semester,Postgraduate,6.0,In Person,2020
237,SPAN3030,Advanced Spanish topics in Language and Culture,,Undergraduate,6.0,In Person,2020
238,STAT7050,Advanced Statistical Learning,Second Semester,Postgraduate,6.0,In Person,2020
239,STAT3050,Advanced Statistical Learning,Second Semester,Undergraduate,6.0,In Person,2020
240,STAT4050,Advanced Statistical Learning,Second Semester,Undergraduate,6.0,In Person,2020
241,PHYS3103,Advanced Statistical Mechanics,First Semester/Second Semester,Undergraduate,6.0,In Person,2020
242,PHYS6103,Advanced Statistical Mechanics,First Semester/Second Semester,Postgraduate,6.0,In Person,2020
243,STAT7006,Advanced Stochastic Processes,Second Semester,Postgraduate,6.0,In Person,2020
244,STAT3006,Advanced Stochastic Processes,Second Semester,Undergraduate,6.0,In Person,2020
245,ARTS1101,Advanced Studies 1: Thinking Research,,Undergraduate,6.0,In Person,2020
246,ARTS1102,Advanced Studies 2: Doing Research,,Undergraduate,6.0,In Person,2020
247,ARTS2101,Advanced Studies 3,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2020
248,ARTS2102,Advanced Studies 4,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2020
249,ARTS3101,Advanced Studies 5,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2020
250,ARTS3102,Advanced Studies 6,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2020
251,SCNC3101,Advanced Studies Course,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2020
252,SCNC2101,Advanced Studies Course,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2020
253,ASIA1114,Advanced Studies in Asia and the Pacific 1,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2020
254,ASIA2114,Advanced Studies in Asia and the Pacific 2,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2020
255,ASIA3114,Advanced Studies in Asia and the Pacific 3,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2020
256,LAWS8030,Advanced Succession Practice,,Postgraduate,6.0,Online,2020
257,SOCR8010,Advanced Survey Data Analysis,,Postgraduate,6.0,In Person,2020
258,SOCR8203,Advanced Techniques in the Creation of Social Science Data,,Postgraduate,6.0,Online or In Person,2020
259,MATH3354,Advanced Topics in Algebra,Second Semester,Undergraduate,6.0,In Person,2020
260,MATH6216,Advanced Topics in Algebra,Second Semester,Postgraduate,6.0,In Person,2020
261,COMP4620,Advanced Topics in Artificial Intelligence,Second Semester,Undergraduate,6.0,In Person,2020
262,COMP8620,Advanced Topics in Artificial intelligence,Second Semester,Postgraduate,6.0,In Person,2020
263,ENGN8637,Advanced Topics in Communications and Signal Processing,First Semester,Postgraduate,6.0,In Person,2020
264,ENGN8501,Advanced Topics in Computer Vision,Second Semester,Postgraduate,6.0,In Person,2020
265,ENGN8539,Advanced Topics in Computer Vision,,Postgraduate,6.0,In Person,2020
266,INFS4201,Advanced Topics in Information Systems Research,,Undergraduate,6.0,In Person,2020
267,INFS8201,Advanced Topics in Information Systems Research,,Postgraduate,6.0,Online,2020
268,COMP8670,Advanced Topics in Logic and Computation,,Postgraduate,6.0,In Person,2020
269,COMP8650,Advanced Topics in Machine Learning,Second Semester,Postgraduate,6.0,In Person,2020
270,COMP4680,Advanced Topics in Machine Learning,Second Semester,Undergraduate,6.0,In Person,2020
271,MATH3351,Advanced Topics in Mathematical Physics,First Semester,Undergraduate,6.0,In Person,2020
272,ENGN8536,Advanced Topics in Mechatronics Systems,Second Semester,Postgraduate,6.0,In Person,2020
273,PHIL4010,Advanced Topics in Philosophy,First Semester/Second Semester,Undergraduate,6.0,In Person,2020
274,ECON8901,"Advanced Topics in Poverty, Public Policy and Development",,Postgraduate,6.0,In Person,2020
275,BIOL8002,Advanced Topics in Quantitative Biology and Bioinformatics,Second Semester,Postgraduate,6.0,In Person,2020
276,ENGN8527,Advanced Topics in Solar Energy Technologies,,Postgraduate,6.0,In Person,2020
277,LEGM8321,Advanced Will Drafting,,Postgraduate,6.0,Online,2020
278,BIOL3213,Advanced Zoology,First Semester,Undergraduate,6.0,In Person,2020
279,BIOL6213,Advanced Zoology,First Semester,Postgraduate,6.0,In Person,2020
280,BIOL3144,Advanced and Applied Immunology,Second Semester,Undergraduate,6.0,In Person,2020
281,BIOL6144,Advanced and Applied Immunology,Second Semester,Postgraduate,6.0,In Person,2020
282,BIOL3107,Advances in Medical and Plant Biochemistry,First Semester,Undergraduate,6.0,In Person,2020
283,BIOL6107,Advances in Medical and Plant Biochemistry,First Semester,Postgraduate,6.0,In Person,2020
284,BIOL3177,Advances in Molecular Plant Science,First Semester,Undergraduate,6.0,In Person,2020
285,BIOL6177,Advances in Molecular Plant Science,First Semester,Postgraduate,6.0,In Person,2020
286,MKTG2033,Advertising,First Semester,Undergraduate,6.0,In Person,2020
287,LEGM8327,Advocacy,Spring Session,Postgraduate,6.0,Online or In Person,2020
288,LEGM8132,Advocacy - Family Law,,Postgraduate,6.0,In Person,2020
289,IDEC8018,Agricultural Economics and Resource Policy,,Postgraduate,6.0,In Person,2020
290,ENVS6342,Agricultural Innovation,,Postgraduate,6.0,In Person,2020
291,ENVS6224,Agricultural Science,,Postgraduate,6.0,In Person,2020
292,IDEC8007,Aid and Development Policy,First Semester,Postgraduate,6.0,In Person,2020
293,ASIA2747,"Airlines in Asia and the Pacific: Histories, Technologies, Cultures, and Geographies",,Undergraduate,6.0,In Person,2020
294,CRIM2005,"Alcohol, Drugs and Crime: Promoting Health and Preventing Consequences",,Undergraduate,6.0,In Person,2020
295,CRIM6005,"Alcohol, Drugs and Crime: Promoting Health and Preventing Consequences",,Postgraduate,6.0,In Person,2020
