,CourseCode,Name,Session,Career,Units,ModeOfDelivery,Year
45,ACST8040,Actuarial Control Cycle 1,First Semester,Postgraduate,6.0,In Person,2025
46,ACST8041,Actuarial Control Cycle 2,Second Semester,Postgraduate,6.0,In Person,2025
47,ACST4032,Actuarial Control Cycle 2,Second Semester,Undergraduate,6.0,In Person,2025
48,ACST6032,Actuarial Data Analysis,Second Semester,Postgraduate,6.0,In Person,2025
49,ACST3032,Actuarial Data Analysis,Second Semester,Undergraduate,6.0,In Person,2025
50,ACST4062,Actuarial Data Analysis,Second Semester,Undergraduate,6.0,In Person,2025
51,ACST4500,Actuarial Honours Thesis,First Semester/Second Semester,Undergraduate,6.0,In Person,2025
52,STAT3038,Actuarial Techniques,Second Semester,Undergraduate,6.0,In Person,2025
53,STAT6045,Actuarial Techniques,Second Semester,Postgraduate,6.0,In Person,2025
54,ENGL2067,Adaptation: From Text to Screen,Second Semester,Undergraduate,6.0,In Person,2025
55,ENGL6067,Adaptation: From Text to Screen,,Postgraduate,6.0,In Person,2025
56,LAWS6201,Administrative Law,First Semester,Postgraduate,6.0,In Person,2025
57,LAWS2201,Administrative Law,First Semester,Undergraduate,6.0,In Person,2025
58,BUSN3051,Advanced Accounting Data Analytics ,Second Semester,Undergraduate,6.0,In Person,2025
59,LAWS4262,Advanced Administrative Law,,Undergraduate,6.0,In Person,2025
60,LAWS8462,Advanced Administrative Law,,Postgraduate,6.0,Online or In Person,2025
61,MATH2322,"Advanced Algebra 1: Groups, Rings and Linear Algebra",Second Semester,Undergraduate,6.0,In Person,2025
62,MATH3345,Advanced Algebra 2: Field extensions and Galois Theory,First Semester,Undergraduate,6.0,In Person,2025
63,COMP4600,Advanced Algorithms,,Undergraduate,6.0,In Person,2025
64,COMP8460,Advanced Algorithms,,Postgraduate,6.0,In Person,2025
65,MATH2320,Advanced Analysis 1: Metric Spaces and Applications,First Semester,Undergraduate,6.0,In Person,2025
66,MATH3320,Advanced Analysis 2: Lebesgue Integration and Hilbert Spaces,First Semester,Undergraduate,6.0,In Person,2025
67,BUSN8051,Advanced Analytics in Contemporary Accounting,First Semester/Second Semester,Postgraduate,6.0,In Person,2025
68,GREK3125,Advanced Ancient Greek,First Semester/Second Semester,Undergraduate,6.0,In Person,2025
69,PSYC8521,Advanced Applications in Psychological Practice,Second Semester,Postgraduate,6.0,In Person,2025
70,IDEC8064,Advanced Applied Microeconomics,First Semester,Postgraduate,6.0,Online or In Person,2025
71,ARAB3001,Advanced Arabic 1,First Semester,Undergraduate,6.0,Online or In Person,2025
72,ARAB3002,Advanced Arabic 2,Second Semester,Undergraduate,6.0,Online or In Person,2025
73,ARAB3100,Advanced Arabic 3 ,,Undergraduate,6.0,Online,2025
74,PSYC8510,Advanced Assessment in Professional Psychology,First Semester,Postgraduate,6.0,In Person,2025
75,ECON6080,Advanced Behavioral Economics,,Postgraduate,6.0,In Person,2025
76,ECON3180,Advanced Behavioral Economics,,Undergraduate,6.0,In Person,2025
77,ECON4480,Advanced Behavioral Economics,,Undergraduate,6.0,In Person,2025
78,ECON8080,Advanced Behavioral Economics,,Postgraduate,6.0,In Person,2025
79,EMET8020,Advanced Case Studies in Applied Econometrics and Applied Economics,,Postgraduate,6.0,In Person,2025
80,MATH3228,Advanced Complex Analysis,Second Semester,Undergraduate,6.0,In Person,2025
81,COMP4820,Advanced Computing Internship,First Semester/Second Semester,Undergraduate,12.0,In Person,2025
82,COMP4560,Advanced Computing Project,Summer Session/First Semester/Second Semester,Undergraduate,6.0,In Person,2025
83,COMP8800,Advanced Computing Research Project,First Semester/Second Semester,Postgraduate,12.0,In Person,2025
84,COMP8715,Advanced Computing Team Project,First Semester/Second Semester,Postgraduate,6.0,In Person,2025
85,LAWS8218,Advanced Contracts,,Postgraduate,6.0,Online or In Person,2025
86,ENGN8224,Advanced Control Systems,Second Semester,Postgraduate,6.0,In Person,2025
87,FINM4015,Advanced Corporate Finance,First Semester/Second Semester,Undergraduate,6.0,In Person,2025
88,FINM8004,Advanced Corporate Finance,First Semester/Second Semester,Postgraduate,6.0,In Person,2025
89,ENGL3078,Advanced Creative Writing: Genre and Literary Value,Second Semester,Undergraduate,6.0,In Person,2025
90,CRIM8005,Advanced Criminological Theory,,Postgraduate,6.0,Online or In Person,2025
91,CRIM4001,Advanced Criminology Seminar,First Semester,Undergraduate,6.0,In Person,2025
92,CRIM8012,Advanced Criminology Seminar,,Postgraduate,6.0,In Person,2025
93,FINM6007,Advanced Derivatives Pricing and Applications,Second Semester,Postgraduate,6.0,In Person,2025
94,FINM3007,Advanced Derivatives Pricing and Applications,Second Semester,Undergraduate,6.0,In Person,2025
95,MATH3342,Advanced Differential Geometry,First Semester,Undergraduate,6.0,In Person,2025
96,EMET4314,Advanced Econometrics I,First Semester,Undergraduate,6.0,In Person,2025
97,EMET8014,Advanced Econometrics I,First Semester,Postgraduate,6.0,In Person,2025
98,EMET4308,Advanced Econometrics II,,Undergraduate,6.0,In Person,2025
99,EMET8008,Advanced Econometrics II,,Postgraduate,6.0,In Person,2025
100,PHYS3102,Advanced Electromagnetism,First Semester,Undergraduate,6.0,In Person,2025
101,PHYS6102,Advanced Electromagnetism,First Semester,Postgraduate,6.0,In Person,2025
102,PHIL3073,"Advanced Ethics, Social and Political Philosophy",First Semester/Second Semester,Undergraduate,6.0,In Person,2025
103,BIOL3303,Advanced Field Studies in Functional Ecology,Spring Session,Undergraduate,6.0,In Person,2025
104,BIOL6303,Advanced Field Studies in Functional Ecology,Spring Session,Postgraduate,6.0,In Person,2025
105,ARCH8002,Advanced Field Training in Archaeological Science,Winter Session,Postgraduate,6.0,In Person,2025
106,FREN3103,Advanced French Studies I,First Semester,Undergraduate,6.0,In Person,2025
107,FREN3104,Advanced French Studies II,Second Semester,Undergraduate,6.0,In Person,2025
108,MATH6214,"Advanced Functional Analysis, Spectral Theory, and Applications",Second Semester,Postgraduate,6.0,In Person,2025
109,MATH3325,"Advanced Functional Analysis, Spectral Theory, and Applications",Second Semester,Undergraduate,6.0,In Person,2025
110,PERS3002,Advanced Functional Persian,,Undergraduate,6.0,Online,2025
111,STAT3065,Advanced General Insurance,First Semester,Undergraduate,6.0,In Person,2025
112,STAT6065,Advanced General Insurance,First Semester,Postgraduate,6.0,In Person,2025
113,GERM3103,Advanced German Studies I,First Semester,Undergraduate,6.0,In Person,2025
114,GERM3104,Advanced German Studies II,Second Semester,Undergraduate,6.0,In Person,2025
115,PHYS8721,Advanced Imaging Methods and Systems,First Semester,Postgraduate,6.0,In Person,2025
116,LAWS4264,Advanced International Law,,Undergraduate,6.0,In Person,2025
117,FINM4106,Advanced Investments,First Semester/Second Semester,Undergraduate,6.0,In Person,2025
118,FINM8006,Advanced Investments,First Semester/Second Semester,Postgraduate,6.0,In Person,2025
119,ITAL3103,Advanced Italian Studies I,First Semester,Undergraduate,6.0,In Person,2025
120,ITAL3104,Advanced Italian Studies II,Second Semester,Undergraduate,6.0,In Person,2025
121,JPNS3006,Advanced Japanese:  Language in Context,,Undergraduate,6.0,In Person,2025
122,JPNS3005,Advanced Japanese: Issues in Contemporary Japan,Second Semester,Undergraduate,6.0,In Person,2025
123,JPNS3007,Advanced Japanese: Readings in Culture and Society,First Semester,Undergraduate,6.0,In Person,2025
124,JPNS3008,Advanced Japanese: Readings in Literature,,Undergraduate,6.0,In Person,2025
125,KORE3015,Advanced Korean A: Film and Society,First Semester,Undergraduate,6.0,In Person,2025
126,KORE3018,Advanced Korean B: Culture and History,Second Semester,Undergraduate,6.0,In Person,2025
127,LATN3125,Advanced Latin,First Semester/Second Semester,Undergraduate,6.0,In Person,2025
128,LAWS8800,Advanced Legal Methods and Legal Writing,First Semester/Second Semester,Postgraduate,6.0,Online or In Person,2025
129,LAWS9800,Advanced Legal Methods and Legal Writing,First Semester/Second Semester,Postgraduate,6.0,Online or In Person,2025
130,CHIN3015,Advanced Literary Chinese,Second Semester,Undergraduate,6.0,Online or In Person,2025
131,ECON8026,Advanced Macroeconomic Analysis,First Semester/Second Semester,Postgraduate,6.0,In Person,2025
132,BUSN6003,Advanced Management Accounting,,Postgraduate,6.0,In Person,2025
133,BUSN3003,Advanced Management Accounting,,Undergraduate,6.0,In Person,2025
134,BUSN8003,Advanced Managerial Decision Making,,Postgraduate,6.0,In Person,2025
135,CHEM3202,Advanced Materials,First Semester,Undergraduate,6.0,In Person,2025
136,CHEM6202,Advanced Materials,First Semester,Postgraduate,6.0,In Person,2025
137,CHEM8031,Advanced Materials Manufacturing,Second Semester,Postgraduate,6.0,In Person,2025
138,MATH6208,Advanced Mathematical Bioinformatics,First Semester,Postgraduate,6.0,In Person,2025
139,MATH3353,Advanced Mathematical Bioinformatics,First Semester,Undergraduate,6.0,In Person,2025
140,STAT6056,Advanced Mathematical Statistics,Second Semester,Postgraduate,6.0,In Person,2025
141,STAT3056,Advanced Mathematical Statistics,Second Semester,Undergraduate,6.0,In Person,2025
142,MATH1116,Advanced Mathematics and Applications  2,Second Semester,Undergraduate,6.0,In Person,2025
143,MATH1115,Advanced Mathematics and Applications 1,First Semester,Undergraduate,6.0,In Person,2025
144,ECON8025,Advanced Microeconomic Analysis,First Semester/Second Semester,Postgraduate,6.0,In Person,2025
145,BIOL3203,Advanced Microscopy in Biosciences,Winter Session,Undergraduate,6.0,In Person,2025
146,BIOL6203,Advanced Microscopy in Biosciences,Winter Session,Postgraduate,6.0,In Person,2025
147,PERS3005,Advanced Persian A,,Undergraduate,6.0,Online,2025
148,PERS3006,Advanced Persian B,,Undergraduate,6.0,Online,2025
149,PHIL3074,Advanced Philosophical Topics,Second Semester,Undergraduate,6.0,In Person,2025
150,LAWS8183,Advanced Principles of International Law,,Postgraduate,6.0,Online or In Person,2025
151,PSYC8511,Advanced Psychological Interventions,First Semester,Postgraduate,6.0,In Person,2025
152,PHYS3101,Advanced Quantum Mechanics,First Semester,Undergraduate,6.0,In Person,2025
153,PHYS6101,Advanced Quantum Mechanics,First Semester,Postgraduate,6.0,In Person,2025
154,ENGN4222,Advanced Reactor Science,Second Semester,Undergraduate,6.0,In Person,2025
155,PHYS8212,Advanced Reactor Science,Second Semester,Postgraduate,6.0,In Person,2025
156,CLAS9001,Advanced Readings in Classical Studies,,Postgraduate,6.0,In Person,2025
157,LING4106,Advanced Readings in Linguistics,First Semester/Second Semester,Undergraduate,6.0,In Person,2025
158,ECON8887,Advanced Research Essay,First Semester/Second Semester,Postgraduate,6.0,In Person,2025
159,PSYC3018,Advanced Research Methods,First Semester,Undergraduate,6.0,In Person,2025
160,EMDV9102,Advanced Research Methods for Environmental Management and Development,First Semester,Postgraduate,6.0,Online or In Person,2025
161,EMDV9066,Advanced Research Project in Environmental Management & Development,Second Semester,Postgraduate,12.0,Online or In Person,2025
162,EMDV9008,Advanced Research Proposal for Environmental Management and Development,First Semester,Postgraduate,6.0,Online or In Person,2025
163,BIOL8702,Advanced Research Techniques,First Semester,Postgraduate,12.0,In Person,2025
164,SOCY9002,Advanced Social Research Methods,Second Semester,Postgraduate,6.0,In Person,2025
165,LING3036,Advanced Sociolinguistics,First Semester,Undergraduate,6.0,In Person,2025
166,LING6036,Advanced Sociolinguistics,First Semester,Postgraduate,6.0,In Person,2025
167,SPAN3030,Advanced Spanish topics in Language and Culture,,Undergraduate,6.0,In Person,2025
168,STAT4050,Advanced Statistical Learning,Second Semester,Undergraduate,6.0,In Person,2025
169,STAT3050,Advanced Statistical Learning,Second Semester,Undergraduate,6.0,In Person,2025
170,STAT6050,Advanced Statistical Learning,Second Semester,Postgraduate,6.0,In Person,2025
171,PHYS3103,Advanced Statistical Mechanics,Second Semester,Undergraduate,6.0,In Person,2025
172,PHYS6103,Advanced Statistical Mechanics,Second Semester,Postgraduate,6.0,In Person,2025
173,STAT3006,Advanced Stochastic Processes,Second Semester,Undergraduate,6.0,In Person,2025
174,STAT6060,Advanced Stochastic Processes,Second Semester,Postgraduate,6.0,In Person,2025
175,SCNC3101,Advanced Studies Course,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2025
176,SCNC2101,Advanced Studies Course,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2025
177,BPHB1114,Advanced Studies in the Social Sciences and Humanities 1,Second Semester,Undergraduate,6.0,In Person,2025
178,BPHB2114,Advanced Studies in the Social Sciences and Humanities 2,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2025
179,BPHB3114,Advanced Studies in the Social Sciences and Humanities 3,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,12.0,In Person,2025
180,SOCR8010,Advanced Survey Data Analysis,Second Semester,Postgraduate,6.0,In Person,2025
181,SOCR8203,Advanced Techniques in the Creation of Social Science Data,,Postgraduate,6.0,Online or In Person,2025
182,MATH3354,Advanced Topics in Algebra,Second Semester,Undergraduate,6.0,In Person,2025
183,MATH6216,Advanced Topics in Algebra,Second Semester,Postgraduate,6.0,In Person,2025
184,COMP4620,Advanced Topics in Artificial Intelligence,Second Semester,Undergraduate,6.0,In Person,2025
185,COMP8620,Advanced Topics in Artificial intelligence,Second Semester,Postgraduate,6.0,In Person,2025
186,BIAN8010,Advanced Topics in Biological Anthropology,Winter Session,Postgraduate,6.0,Online or In Person,2025
187,ENGN8637,Advanced Topics in Communications and Signal Processing,,Postgraduate,6.0,In Person,2025
188,COMP4045,Advanced Topics in Computer Systems,Second Semester,Undergraduate,6.0,In Person,2025
189,COMP8045,Advanced Topics in Computer Systems & Architecture,Second Semester,Postgraduate,6.0,In Person,2025
190,ENGN8501,Advanced Topics in Computer Vision,Second Semester,Postgraduate,6.0,In Person,2025
191,COMP8539,Advanced Topics in Computer Vision,Second Semester,Postgraduate,6.0,In Person,2025
192,COMP8536,Advanced Topics in Deep Learning for Computer Vision,,Postgraduate,6.0,In Person,2025
193,COMP4011,Advanced Topics in Formal Methods and Programming Languages    ,First Semester,Undergraduate,6.0,In Person,2025
194,COMP8011,Advanced Topics in Formal Methods and Programming Languages    ,First Semester,Postgraduate,6.0,In Person,2025
195,COMP4680,Advanced Topics in Machine Learning,Second Semester,Undergraduate,6.0,In Person,2025
196,COMP8650,Advanced Topics in Machine Learning,Second Semester,Postgraduate,6.0,In Person,2025
197,MATH3351,Advanced Topics in Mathematical Physics,Second Semester,Undergraduate,6.0,In Person,2025
198,MUSI3324,Advanced Topics in Music Analysis,,Undergraduate,6.0,In Person,2025
199,PHIL4011,Advanced Topics in Philosophy,First Semester/Second Semester,Undergraduate,6.0,In Person,2025
200,PHIL4012,Advanced Topics in Philosophy 2,First Semester/Second Semester,Undergraduate,6.0,In Person,2025
201,ECON6901,"Advanced Topics in Poverty, Public Policy and Development",Second Semester,Postgraduate,6.0,In Person,2025
202,ECON8901,"Advanced Topics in Poverty, Public Policy and Development",,Postgraduate,6.0,In Person,2025
203,BIOL8002,Advanced Topics in Quantitative Biology,Second Semester,Postgraduate,6.0,In Person,2025
204,ENGN8536,Advanced Topics in Robotics and Autonomous Systems,Second Semester,Postgraduate,6.0,In Person,2025
205,BIOL3144,Advanced and Applied Immunology,Second Semester,Undergraduate,6.0,In Person,2025
206,BIOL6144,Advanced and Applied Immunology,Second Semester,Postgraduate,6.0,In Person,2025
207,BIOL6107,Advances in Medical and Plant Biochemistry,First Semester,Postgraduate,6.0,In Person,2025
208,BIOL3107,Advances in Medical and Plant Biochemistry,First Semester,Undergraduate,6.0,In Person,2025
209,BIOL3177,Advances in Molecular Plant Science,First Semester,Undergraduate,6.0,In Person,2025
210,BIOL6177,Advances in Molecular Plant Science,First Semester,Postgraduate,6.0,In Person,2025
211,ENGN3338,Aerodynamics,First Semester,Undergraduate,6.0,In Person,2025
212,ENGN3339,Aerospace Structures and Materials,First Semester,Undergraduate,6.0,In Person,2025
213,ENVS3042,Agricultural Innovation,Second Semester,Undergraduate,6.0,In Person,2025
214,ENVS6342,Agricultural Innovation,Second Semester,Postgraduate,6.0,In Person,2025
215,ENVS2024,Agricultural Systems,Winter Session,Undergraduate,6.0,In Person,2025
216,ENVS6224,Agricultural Systems,Winter Session,Postgraduate,6.0,In Person,2025
217,IDEC8018,Agricultural and Resource Economics ,Second Semester,Postgraduate,6.0,Online or In Person,2025
218,ENGN4339,Aircraft and Spacecraft - Design and Performance,Second Semester,Undergraduate,6.0,In Person,2025
219,ASIA2747,"Airlines in Asia and the Pacific: Histories, Technologies, Cultures, and Geographies",Second Semester,Undergraduate,6.0,In Person,2025
220,CRIM2005,"Alcohol, Drugs and Crime: Promoting Health and Preventing Consequences",,Undergraduate,6.0,In Person,2025
221,CLAS2015,Alexander the Great and the Hellenistic World: An Age of Transformation and Discovery,,Undergraduate,6.0,In Person,2025
222,MATH6118,"Algebra 1: Groups, Rings and Advanced Linear Algebra",Second Semester,Postgraduate,6.0,In Person,2025
223,MATH6215,Algebra 2: Field extensions and Galois Theory,First Semester,Postgraduate,6.0,In Person,2025
224,MATH1003,Algebra and Calculus Methods,First Semester,Undergraduate,6.0,In Person,2025
225,MATH8204,Algebraic Topology,Second Semester,Postgraduate,6.0,In Person,2025
226,MATH4204,Algebraic Topology Honours,Second Semester,Undergraduate,6.0,In Person,2025
227,COMP6466,Algorithms,Second Semester,Postgraduate,6.0,In Person,2025
228,COMP3600,Algorithms,Second Semester,Undergraduate,6.0,In Person,2025
229,STST8053,"Alliances in Asia: theory, history and practice",Second Semester,Postgraduate,6.0,In Person,2025
230,ENGL3021,"American Literature: Nature, Retreat, Experiment",First Semester,Undergraduate,6.0,In Person,2025
231,MATH6110,Analysis 1: Metric spaces and Applications,First Semester,Postgraduate,6.0,In Person,2025
232,MATH6212,Analysis 2: Lebesgue Integration and Hilbert Spaces,First Semester,Postgraduate,6.0,In Person,2025
233,BUSN4007,Analysis of Financial Reporting,First Semester,Undergraduate,6.0,In Person,2025
234,BUSN8007,Analysis of Financial Reporting,First Semester,Postgraduate,6.0,In Person,2025
235,POPH8313,Analysis of Public Health Data,Second Semester,Postgraduate,6.0,Online or In Person,2025
236,ARCH6043,Analysis of Vertebrate Remains,Autumn Session,Postgraduate,6.0,In Person,2025
237,ARCH3043,Analysis of Vertebrate Remains,Autumn Session,Undergraduate,6.0,In Person,2025
238,INFS8211,Analytics for Digital Transformation,,Postgraduate,6.0,In Person,2025
239,ARCH8044,Ancient Biomolecules And Our Past,Second Semester,Postgraduate,6.0,In Person,2025
240,CLAS1006,"Ancient Greece: History, Culture and Society",Second Semester,Undergraduate,6.0,In Person,2025
241,BIAN3125,Ancient Health and Disease,,Undergraduate,6.0,In Person,2025
242,BIAN6512,Ancient Health and Disease,,Postgraduate,6.0,In Person,2025
243,ARCH2030,Angkor: Power and Glory. The Rise of States in Southeast Asia,Second Semester,Undergraduate,6.0,Online or In Person,2025
244,ARCH3108,Animal and Plant Domestication,First Semester,Undergraduate,6.0,In Person,2025
245,ARCH6108,Animal and Plant Domestication,First Semester,Postgraduate,6.0,In Person,2025
246,CHMD8009,Anthropological Approaches to Health Interventions,Second Semester,Postgraduate,6.0,Online or In Person,2025
247,ANTH9112,Anthropological Field Methods,Autumn Session,Postgraduate,12.0,In Person,2025
248,ANTH9949,Anthropological Methods for PhD students,Autumn Session,Postgraduate,12.0,In Person,2025
249,ANTH9901,Anthropology PhD Thesis Writing Workshop,First Semester/Second Semester,Postgraduate,12.0,In Person,2025
250,ANTH8061,Anthropology and Planetary Futures,First Semester,Postgraduate,6.0,Online or In Person,2025
251,BIAN2064,Anthropology of Environmental Disasters,,Undergraduate,6.0,In Person,2025
252,ANTH6064,Anthropology of Environmental Disasters,,Postgraduate,6.0,In Person,2025
253,ANTH1003,Anthropology: Critical Foundations,Second Semester,Undergraduate,6.0,In Person,2025
254,ANTH6003,Anthropology: Critical Foundations ,Second Semester,Postgraduate,6.0,In Person,2025
255,ARAB3010,Applied Arabic,Spring Session,Undergraduate,12.0,In Person,2025
256,FINM7007,Applied Corporate Finance,First Semester/Second Semester,Postgraduate,6.0,In Person,2025
257,CECS8005,Applied Cybernetics Professional Experience,,Postgraduate,0.0,In Person,2025
258,CYBN8005,Applied Cybernetics Professional Experience,Autumn Session/Winter Session/Second Semester/Spring Session,Postgraduate,0.0,In Person,2025
259,FINM6041,Applied Derivatives,First Semester/Second Semester,Postgraduate,6.0,In Person,2025
260,IDEC8020,Applied Economic Dynamics,First Semester,Postgraduate,6.0,Online or In Person,2025
261,MGMT8020,Applied Entrepreneurship and Innovation,,Postgraduate,6.0,In Person,2025
262,FINM8014,Applied Financial Intermediation and Debt Markets,,Postgraduate,6.0,In Person,2025
263,FINM7006,Applied Foundations of Finance,First Semester/Second Semester,Postgraduate,6.0,In Person,2025
264,FINM6015,Applied Foundations of Fintech,Second Semester,Postgraduate,6.0,In Person,2025
265,EMSC3033,Applied Geophysics,First Semester,Undergraduate,6.0,In Person,2025
266,FINM7008,Applied Investments,First Semester/Second Semester,Postgraduate,6.0,In Person,2025
267,EMET4310,Applied Macro & Financial Econometrics,Second Semester,Undergraduate,6.0,In Person,2025
268,EMET8010,Applied Macro and Financial Econometrics,,Postgraduate,6.0,In Person,2025
269,EMET3008,Applied Macro and Financial Econometrics,Second Semester,Undergraduate,6.0,In Person,2025
270,EMET6010,Applied Macro and Financial Econometrics,Second Semester,Postgraduate,6.0,In Person,2025
271,MKTG8060,Applied Market Research,Second Semester,Postgraduate,6.0,In Person,2025
272,PHYS4301,Applied Mathematical Methods in Physics,First Semester,Undergraduate,6.0,In Person,2025
273,PHYS8301,Applied Mathematical Methods in Physics,First Semester,Postgraduate,6.0,In Person,2025
274,MATH2305,Applied Mathematics I,First Semester,Undergraduate,6.0,In Person,2025
275,MATH6405,Applied Mathematics I: Ordinary Differential Equations and Vector Calculus,First Semester,Postgraduate,6.0,In Person,2025
276,MATH2306,Applied Mathematics II,Second Semester,Undergraduate,6.0,In Person,2025
277,EMET3006,Applied Micro-econometrics,First Semester/Second Semester,Undergraduate,6.0,In Person,2025
278,EMET6001,Applied Micro-econometrics,First Semester/Second Semester,Postgraduate,6.0,In Person,2025
279,EMET4301,Applied Micro-econometrics,First Semester/Second Semester,Undergraduate,6.0,In Person,2025
280,ENGN4613,Applied Optics,Second Semester,Undergraduate,6.0,In Person,2025
281,ENGN6613,Applied Optics,Second Semester,Postgraduate,6.0,In Person,2025
282,PHYS6502,Applied Optics,Second Semester,Postgraduate,6.0,In Person,2025
283,PHYS3051,Applied Optics,Second Semester,Undergraduate,6.0,In Person,2025
284,CRWF7000,Applied Policy Project,,Postgraduate,6.0,In Person,2025
285,FINM6016,Applied Portfolio Construction,First Semester/Second Semester,Postgraduate,6.0,In Person,2025
286,FINM8100,Applied Project in Finance,First Semester/Second Semester,Postgraduate,6.0,In Person,2025
287,STAT4102,Applied Time Series Analysis,First Semester,Undergraduate,6.0,In Person,2025
288,STAT8002,Applied Time Series Analysis,First Semester,Postgraduate,6.0,In Person,2025
289,MMIB4001,Applied Topics in Business Honours Studies,First Semester/Second Semester,Undergraduate,6.0,In Person,2025
290,MMIB8001,Applied Topics in Business Studies,Summer Session/First Semester/Autumn Session/Second Semester,Postgraduate,6.0,In Person,2025
291,FINM6005,Applied Valuation,First Semester/Second Semester,Postgraduate,6.0,In Person,2025
292,ECON8113,Applied Welfare Economics,,Postgraduate,6.0,In Person,2025
293,ECON4040,Applied Welfare Economics,,Undergraduate,6.0,In Person,2025
