,CourseCode,Name,Session,Career,Units,ModeOfDelivery,Year
30,EXTN1012B,ANU Extension Specialist Mathematics B,Autumn Session,Undergraduate,6.0,In Person,2023
31,BIOL3188,ANU SynBio Challenge Team Project,Second Semester,Undergraduate,6.0,In Person,2023
32,BIOL6188,ANU SynBio Challenge Team Project,Second Semester,Postgraduate,6.0,In Person,2023
33,SCNC5922,ANU/NUS JD (Band 2 NP),First Semester/Second Semester,Undergraduate,6.0,In Person,2023
34,HLTH3001,Aboriginal and Torres Strait Islander Health,First Semester,Undergraduate,6.0,In Person,2023
35,HIST2022,Aboriginal and Torres Strait Islander History,,Undergraduate,6.0,In Person,2023
36,HIST6022,Aboriginal and Torres Strait Islander History,,Postgraduate,6.0,In Person,2023
37,PHYS8203,Accelerators and their Application,First Semester,Postgraduate,6.0,In Person,2023
38,BUSN7051,Accounting Analytics,,Postgraduate,6.0,In Person,2023
39,BUSN3051,Accounting Analytics,First Semester/Second Semester,Undergraduate,6.0,In Person,2023
40,BUSN6051,Accounting Analytics,First Semester/Second Semester,Postgraduate,6.0,In Person,2023
41,BUSN4500,Accounting Honours Thesis,First Semester/Second Semester,Undergraduate,6.0,In Person,2023
42,INFS7004,Accounting Information Systems,First Semester/Second Semester,Postgraduate,6.0,In Person,2023
43,INFS2005,Accounting Information Systems,First Semester/Second Semester,Undergraduate,6.0,In Person,2023
44,BUSN1002,Accounting Processes and Systems,First Semester/Second Semester,Undergraduate,6.0,In Person,2023
45,BUSN3001,Accounting Theory,First Semester/Second Semester,Undergraduate,6.0,In Person,2023
46,BUSN8068,Accounting for Sustainability,Second Semester,Postgraduate,6.0,In Person,2023
47,ARTH2175,Across the Pacific: Australian Interactions with American Art and Art-Worlds,,Undergraduate,6.0,In Person,2023
48,ASIA8021,Activism and Social Change in Asia and the Pacific,,Postgraduate,6.0,Online or In Person,2023
49,ACST8040,Actuarial Control Cycle 1,First Semester,Postgraduate,6.0,In Person,2023
50,ACST4031,Actuarial Control Cycle 1,First Semester,Undergraduate,6.0,In Person,2023
51,ACST8041,Actuarial Control Cycle 2,Second Semester,Postgraduate,6.0,In Person,2023
52,ACST4032,Actuarial Control Cycle 2,Second Semester,Undergraduate,6.0,In Person,2023
53,ACST3032,Actuarial Data Analysis,Second Semester,Undergraduate,6.0,In Person,2023
54,ACST6032,Actuarial Data Analysis,Second Semester,Postgraduate,6.0,In Person,2023
55,ACST4062,Actuarial Data Analysis,Second Semester,Undergraduate,6.0,In Person,2023
56,ACST8032,Actuarial Data Analysis,,Postgraduate,6.0,In Person,2023
57,ACST4500,Actuarial Honours Thesis,First Semester/Second Semester,Undergraduate,6.0,In Person,2023
58,ACST4600,Actuarial Research Essay,,Undergraduate,6.0,In Person,2023
59,STAT6045,Actuarial Techniques,Second Semester,Postgraduate,6.0,In Person,2023
60,STAT3038,Actuarial Techniques,Second Semester,Undergraduate,6.0,In Person,2023
61,ENGL6067,Adaptation: From Text to Screen,Second Semester,Postgraduate,6.0,In Person,2023
62,ENGL2067,Adaptation: From Text to Screen,Second Semester,Undergraduate,6.0,In Person,2023
63,LAWS2201,Administrative Law,First Semester,Undergraduate,6.0,In Person,2023
64,LAWS6201,Administrative Law,First Semester,Postgraduate,6.0,Online or In Person,2023
65,LING6030,Advanced Academic English,,Postgraduate,6.0,In Person,2023
66,LING2107,Advanced Academic English,,Undergraduate,6.0,In Person,2023
67,LAWS4262,Advanced Administrative Law,Winter Session,Undergraduate,6.0,Online or In Person,2023
68,LAWS8462,Advanced Administrative Law,Winter Session,Postgraduate,6.0,Online or In Person,2023
69,MATH2322,"Advanced Algebra 1: Groups, Rings and Linear Algebra",Second Semester,Undergraduate,6.0,In Person,2023
70,MATH3345,Advanced Algebra 2: Field extensions and Galois Theory,First Semester,Undergraduate,6.0,In Person,2023
71,COMP4600,Advanced Algorithms,,Undergraduate,6.0,In Person,2023
72,COMP8460,Advanced Algorithms,,Postgraduate,6.0,In Person,2023
73,MATH2320,Advanced Analysis 1: Metric Spaces and Applications,First Semester,Undergraduate,6.0,In Person,2023
74,MATH3320,Advanced Analysis 2: Lebesgue Integration and Hilbert Spaces,First Semester,Undergraduate,6.0,In Person,2023
75,PHIL3072,Advanced Analytic Philosophy,,Undergraduate,6.0,In Person,2023
76,GREK3125,Advanced Ancient Greek,First Semester,Undergraduate,6.0,In Person,2023
77,PSYC8521,Advanced Applications in Psychological Practice,Second Semester,Postgraduate,6.0,In Person,2023
78,ARAB3001,Advanced Arabic 1,First Semester,Undergraduate,6.0,Online or In Person,2023
79,ARAB3002,Advanced Arabic 2,Second Semester,Undergraduate,6.0,Online or In Person,2023
80,PSYC8510,Advanced Assessment in Professional Psychology,First Semester,Postgraduate,6.0,In Person,2023
81,ECON3180,Advanced Behavioral Economics,,Undergraduate,6.0,In Person,2023
82,ECON6080,Advanced Behavioral Economics,,Postgraduate,6.0,In Person,2023
83,ECON8080,Advanced Behavioral Economics,,Postgraduate,6.0,In Person,2023
84,ECON4480,Advanced Behavioral Economics,,Undergraduate,6.0,In Person,2023
85,EMET8020,Advanced Case Studies in Applied Econometrics and Applied Economics,,Postgraduate,6.0,In Person,2023
86,MATH3228,Advanced Complex Analysis,Second Semester,Undergraduate,6.0,In Person,2023
87,COMP4810,Advanced Computing Group Project,First Semester/Second Semester,Undergraduate,6.0,In Person,2023
88,COMP4820,Advanced Computing Internship,First Semester/Second Semester,Undergraduate,12.0,In Person,2023
89,COMP4560,Advanced Computing Project,First Semester/Second Semester,Undergraduate,6.0,In Person,2023
90,COMP2550,Advanced Computing R&D Methods,First Semester,Undergraduate,6.0,In Person,2023
91,COMP3550,Advanced Computing R&D Project,First Semester/Second Semester,Undergraduate,6.0,In Person,2023
92,COMP4450,Advanced Computing Research Methods,First Semester,Undergraduate,6.0,In Person,2023
93,COMP6445,Advanced Computing Research Methods,First Semester,Postgraduate,6.0,In Person,2023
94,COMP4550,Advanced Computing Research Project,First Semester/Second Semester,Undergraduate,12.0,In Person,2023
95,LAWS8218,Advanced Contracts,Summer Session,Postgraduate,6.0,Online or In Person,2023
96,ENGN8224,Advanced Control Systems,Second Semester,Postgraduate,6.0,In Person,2023
97,FINM4015,Advanced Corporate Finance,First Semester/Second Semester,Undergraduate,6.0,In Person,2023
98,FINM8004,Advanced Corporate Finance,First Semester/Second Semester,Postgraduate,6.0,In Person,2023
99,FINM3007,Advanced Derivatives Pricing and Applications,Second Semester,Undergraduate,6.0,In Person,2023
100,MATH3342,Advanced Differential Geometry,First Semester,Undergraduate,6.0,In Person,2023
101,EMET4314,Advanced Econometrics I,First Semester,Undergraduate,6.0,In Person,2023
102,EMET8014,Advanced Econometrics I,First Semester,Postgraduate,6.0,In Person,2023
103,EMET4308,Advanced Econometrics II,,Undergraduate,6.0,In Person,2023
104,EMET8008,Advanced Econometrics II,,Postgraduate,6.0,In Person,2023
105,PHYS3102,Advanced Electromagnetism,First Semester,Undergraduate,6.0,In Person,2023
106,PHYS6102,Advanced Electromagnetism,First Semester,Postgraduate,6.0,In Person,2023
107,PHIL3073,"Advanced Ethics, Social and Political Philosophy",First Semester,Undergraduate,6.0,In Person,2023
108,BIOL6303,Advanced Field Studies in Functional Ecology,Spring Session,Postgraduate,6.0,In Person,2023
109,BIOL3303,Advanced Field Studies in Functional Ecology,Spring Session,Undergraduate,6.0,In Person,2023
110,ARCH8002,Advanced Field Training in Archaeological Science,Winter Session,Postgraduate,6.0,In Person,2023
111,FREN3010,Advanced French I,First Semester,Undergraduate,6.0,In Person,2023
112,FREN3011,Advanced French II,Second Semester,Undergraduate,6.0,In Person,2023
113,MATH3325,"Advanced Functional Analysis, Spectral theory and Applications",Second Semester,Undergraduate,6.0,In Person,2023
114,MATH6214,"Advanced Functional Analysis, Spectral theory and Applications",Second Semester,Postgraduate,6.0,In Person,2023
115,PHYS8721,Advanced Imaging Methods and Systems,First Semester,Postgraduate,6.0,In Person,2023
116,INDN3015,Advanced Indonesian: Translation into English,,Undergraduate,6.0,Online or In Person,2023
117,LAWS4264,Advanced International Law,First Semester,Undergraduate,6.0,Online or In Person,2023
118,FINM8006,Advanced Investments,First Semester/Second Semester,Postgraduate,6.0,In Person,2023
119,FINM4106,Advanced Investments,First Semester/Second Semester,Undergraduate,6.0,In Person,2023
120,ITAL3016,Advanced Italian Topics in Language and Literary Studies,Second Semester,Undergraduate,6.0,In Person,2023
121,ITAL3015,"Advanced Italian Topics in Language, Culture and Society",First Semester,Undergraduate,6.0,In Person,2023
122,JPNS3005,Advanced Japanese: Issues in Contemporary Japan,Second Semester,Undergraduate,6.0,Online or In Person,2023
123,JPNS3006,Advanced Japanese: Language in Context,,Undergraduate,6.0,Online or In Person,2023
124,JPNS3007,Advanced Japanese: Readings in Culture and Society,First Semester,Undergraduate,6.0,Online or In Person,2023
125,JPNS3008,Advanced Japanese: Readings in Literature,,Undergraduate,6.0,Online or In Person,2023
126,MUSI2507,Advanced Jazz Studies 1,First Semester,Undergraduate,6.0,In Person,2023
127,MUSI2508,Advanced Jazz Studies 2,Second Semester,Undergraduate,6.0,In Person,2023
128,KORE3018,Advanced Korean: Culture and History,First Semester,Undergraduate,6.0,Online or In Person,2023
129,KORE3015,Advanced Korean: Film and Society,Second Semester,Undergraduate,6.0,Online or In Person,2023
130,LATN3125,Advanced Latin,First Semester/Second Semester,Undergraduate,6.0,In Person,2023
131,LAWS9800,Advanced Legal Methods and Legal Writing,First Semester,Postgraduate,6.0,Online or In Person,2023
132,LAWS8800,Advanced Legal Methods and Legal Writing,First Semester,Postgraduate,6.0,Online or In Person,2023
133,CHIN3015,Advanced Literary Chinese,First Semester/Second Semester,Undergraduate,6.0,Online or In Person,2023
134,ECON8026,Advanced Macroeconomic Analysis,First Semester/Second Semester,Postgraduate,6.0,In Person,2023
135,BUSN6003,Advanced Management Accounting,Second Semester,Postgraduate,6.0,In Person,2023
136,BUSN3003,Advanced Management Accounting,Second Semester,Undergraduate,6.0,In Person,2023
137,BUSN8003,Advanced Managerial Decision Making,,Postgraduate,6.0,In Person,2023
138,CHEM6202,Advanced Materials,First Semester,Postgraduate,6.0,In Person,2023
139,CHEM3202,Advanced Materials,First Semester,Undergraduate,6.0,In Person,2023
140,CHEM8031,Advanced Materials Manufacturing,Second Semester,Postgraduate,6.0,In Person,2023
141,MATH3353,Advanced Mathematical Bioinformatics,First Semester,Undergraduate,6.0,In Person,2023
142,MATH6208,Advanced Mathematical Bioinformatics,First Semester,Postgraduate,6.0,In Person,2023
143,STAT3056,Advanced Mathematical Statistics,Second Semester,Undergraduate,6.0,In Person,2023
144,STAT6056,Advanced Mathematical Statistics,Second Semester,Postgraduate,6.0,In Person,2023
145,MATH1115,Advanced Mathematics and Applications 1,First Semester,Undergraduate,6.0,In Person,2023
146,MATH1116,Advanced Mathematics and Applications 2,Second Semester,Undergraduate,6.0,In Person,2023
147,ECON8025,Advanced Microeconomic Analysis,First Semester/Second Semester,Postgraduate,6.0,In Person,2023
148,BIOL6203,Advanced Microscopy in Biosciences,Winter Session,Postgraduate,6.0,In Person,2023
149,BIOL3203,Advanced Microscopy in Biosciences,Winter Session,Undergraduate,6.0,In Person,2023
150,CHIN3024,Advanced Modern Chinese A,First Semester,Undergraduate,6.0,Online or In Person,2023
151,CHIN3025,Advanced Modern Chinese B,Second Semester,Undergraduate,6.0,Online or In Person,2023
152,PERS3005,Advanced Persian A,Winter Session,Undergraduate,6.0,Online,2023
153,PERS3006,Advanced Persian B,Spring Session,Undergraduate,6.0,Online,2023
154,PHIL3074,Advanced Philosophical Topics,First Semester/Second Semester,Undergraduate,6.0,In Person,2023
155,LAWS8183,Advanced Principles of International Law,Autumn Session,Postgraduate,6.0,Online or In Person,2023
156,PSYC8511,Advanced Psychological Interventions,First Semester,Postgraduate,6.0,In Person,2023
157,PHYS3101,Advanced Quantum Mechanics,First Semester,Undergraduate,6.0,In Person,2023
158,PHYS6101,Advanced Quantum Mechanics,First Semester,Postgraduate,6.0,In Person,2023
159,PHYS8212,Advanced Reactor Science,Second Semester,Postgraduate,6.0,In Person,2023
160,CLAS9001,Advanced Readings in Classical Studies,Second Semester,Postgraduate,6.0,In Person,2023
161,LING4106,Advanced Readings in Linguistics,First Semester/Second Semester,Undergraduate,6.0,In Person,2023
162,ENVS6319,Advanced Remote Sensing and GIS,,Postgraduate,6.0,In Person,2023
163,ENVS3019,Advanced Remote Sensing and GIS,,Undergraduate,6.0,In Person,2023
164,ECON8887,Advanced Research Essay,First Semester/Second Semester,Postgraduate,6.0,In Person,2023
165,ECON8888,Advanced Research Essay B,,Postgraduate,6.0,In Person,2023
166,PSYC3018,Advanced Research Methods,First Semester,Undergraduate,6.0,In Person,2023
167,EMDV9066,Advanced Research Project in Environmental Management & Development,Second Semester,Postgraduate,12.0,Online or In Person,2023
168,BIOL8702,Advanced Research Techniques,First Semester,Postgraduate,12.0,In Person,2023
169,SOCY9002,Advanced Social Research Methods,Second Semester,Postgraduate,6.0,In Person,2023
170,LING6036,Advanced Sociolinguistics,Second Semester,Postgraduate,6.0,In Person,2023
171,LING3036,Advanced Sociolinguistics,Second Semester,Undergraduate,6.0,In Person,2023
172,SPAN3031,Advanced Spanish Topics in Language and Linguistics,,Undergraduate,6.0,In Person,2023
173,SPAN3030,Advanced Spanish topics in Language and Culture,,Undergraduate,6.0,In Person,2023
174,STAT4050,Advanced Statistical Learning,Second Semester,Undergraduate,6.0,In Person,2023
175,STAT3050,Advanced Statistical Learning,Second Semester,Undergraduate,6.0,In Person,2023
176,STAT6050,Advanced Statistical Learning,Second Semester,Postgraduate,6.0,In Person,2023
177,PHYS3103,Advanced Statistical Mechanics,Second Semester,Undergraduate,6.0,In Person,2023
178,PHYS6103,Advanced Statistical Mechanics,Second Semester,Postgraduate,6.0,In Person,2023
179,STAT6060,Advanced Stochastic Processes,Second Semester,Postgraduate,6.0,In Person,2023
180,STAT3006,Advanced Stochastic Processes,Second Semester,Undergraduate,6.0,In Person,2023
181,ARTS2101,Advanced Studies 3,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2023
182,ARTS2102,Advanced Studies 4,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2023
183,ARTS3101,Advanced Studies 5,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2023
184,ARTS3102,Advanced Studies 6,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2023
185,SCNC2101,Advanced Studies Course,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2023
186,SCNC3101,Advanced Studies Course,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2023
187,BPHB1114,Advanced Studies in the Social Sciences and Humanities 1,Second Semester,Undergraduate,6.0,In Person,2023
188,BPHB2114,Advanced Studies in the Social Sciences and Humanities 2,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2023
189,BPHB3114,Advanced Studies in the Social Sciences and Humanities 3,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,12.0,In Person,2023
190,SOCR8010,Advanced Survey Data Analysis,Second Semester,Postgraduate,6.0,In Person,2023
191,SOCR8203,Advanced Techniques in the Creation of Social Science Data,Winter Session,Postgraduate,6.0,Online or In Person,2023
192,MATH6216,Advanced Topics in Algebra,Second Semester,Postgraduate,6.0,In Person,2023
193,MATH3354,Advanced Topics in Algebra,Second Semester,Undergraduate,6.0,In Person,2023
194,COMP4620,Advanced Topics in Artificial Intelligence,Second Semester,Undergraduate,6.0,In Person,2023
195,COMP8620,Advanced Topics in Artificial intelligence,Second Semester,Postgraduate,6.0,In Person,2023
196,BIAN8010,Advanced Topics in Biological Anthropology,,Postgraduate,6.0,Online or In Person,2023
197,ENGN8637,Advanced Topics in Communications and Signal Processing,,Postgraduate,6.0,In Person,2023
198,COMP8539,Advanced Topics in Computer Vision,Second Semester,Postgraduate,6.0,In Person,2023
199,ENGN8501,Advanced Topics in Computer Vision,Second Semester,Postgraduate,6.0,In Person,2023
200,COMP8536,Advanced Topics in Deep Learning for Computer Vision,,Postgraduate,6.0,In Person,2023
201,COMP8670,Advanced Topics in Logic and Computation,Second Semester,Postgraduate,6.0,In Person,2023
202,COMP4680,Advanced Topics in Machine Learning,Second Semester,Undergraduate,6.0,In Person,2023
203,COMP8650,Advanced Topics in Machine Learning,Second Semester,Postgraduate,6.0,In Person,2023
204,MATH3351,Advanced Topics in Mathematical Physics,Second Semester,Undergraduate,6.0,In Person,2023
205,PHIL4012,Advanced Topics in Philosophy 2,First Semester/Second Semester,Undergraduate,6.0,In Person,2023
206,PHIL4011,Advanced Topics in Philosophy I,First Semester/Second Semester,Undergraduate,6.0,In Person,2023
207,ECON8901,"Advanced Topics in Poverty, Public Policy and Development",Second Semester,Postgraduate,6.0,In Person,2023
208,BIOL8002,Advanced Topics in Quantitative Biology and Bioinformatics,Second Semester,Postgraduate,6.0,In Person,2023
209,BIOL3144,Advanced and Applied Immunology,Second Semester,Undergraduate,6.0,In Person,2023
210,BIOL6144,Advanced and Applied Immunology,Second Semester,Postgraduate,6.0,In Person,2023
211,BIOL6107,Advances in Medical and Plant Biochemistry,First Semester,Postgraduate,6.0,In Person,2023
212,BIOL3107,Advances in Medical and Plant Biochemistry,First Semester,Undergraduate,6.0,In Person,2023
213,BIOL3177,Advances in Molecular Plant Science,Second Semester,Undergraduate,6.0,In Person,2023
214,BIOL6177,Advances in Molecular Plant Science,Second Semester,Postgraduate,6.0,In Person,2023
215,MKTG2033,Advertising,,Undergraduate,6.0,In Person,2023
216,ENGN3338,Aerodynamics,First Semester,Undergraduate,6.0,Online or In Person,2023
217,ENGN3339,Aerospace Structures and Materials,First Semester,Undergraduate,6.0,In Person,2023
218,HIST2315,Africans and Afro-descendants,Second Semester,Undergraduate,6.0,In Person,2023
219,ARTH2043,After the Bauhaus: Design from the Interwar Period to the Age of Climate Crisis,Second Semester,Undergraduate,6.0,In Person,2023
220,ARTH6043,After the Bauhaus: Design from the Interwar Period to the Age of Climate Crisis,Second Semester,Postgraduate,6.0,In Person,2023
221,ENVS8020,Agricultural Advocacy and Policy,First Semester,Postgraduate,6.0,In Person,2023
222,ENVS6342,Agricultural Innovation,Second Semester,Postgraduate,6.0,In Person,2023
223,ENVS3042,Agricultural Innovation,Second Semester,Undergraduate,6.0,In Person,2023
224,ENVS2024,Agricultural Systems,Winter Session,Undergraduate,6.0,In Person,2023
225,ENVS6224,Agricultural Systems,Winter Session,Postgraduate,6.0,In Person,2023
226,IDEC8018,Agricultural and Resource Economics,Second Semester,Postgraduate,6.0,Online or In Person,2023
227,IDEC8007,Aid and Development Policy,,Postgraduate,6.0,In Person,2023
228,ENGN4339,Aircraft Design and Performance,Second Semester,Undergraduate,6.0,In Person,2023
229,ASIA2747,"Airlines in Asia and the Pacific: Histories, Technologies, Cultures, and Geographies",Second Semester,Undergraduate,6.0,In Person,2023
230,CRIM2005,"Alcohol, Drugs and Crime: Promoting Health and Preventing Consequences",,Undergraduate,6.0,Online,2023
231,CRIM6005,"Alcohol, Drugs and Crime: Promoting Health and Preventing Consequences",,Postgraduate,6.0,In Person,2023
232,MATH6118,"Algebra 1:  Groups, Rings and Advanced Linear Algebra",Second Semester,Postgraduate,6.0,In Person,2023
233,MATH6215,Algebra 2: Field extensions and Galois Theory,First Semester,Postgraduate,6.0,In Person,2023
234,MATH1003,Algebra and Calculus Methods,First Semester,Undergraduate,6.0,In Person,2023
235,MATH8204,Algebraic Topology,Second Semester,Postgraduate,6.0,In Person,2023
236,MATH4204,Algebraic Topology Honours,Second Semester,Undergraduate,6.0,In Person,2023
237,COMP3600,Algorithms,Second Semester,Undergraduate,6.0,In Person,2023
238,COMP6466,Algorithms,Second Semester,Postgraduate,6.0,In Person,2023
239,STST8053,"Alliances in Asia: theory, history and practice",Second Semester,Postgraduate,6.0,In Person,2023
240,ENGL6021,"American Literature: Nature, Retreat, Experiment",First Semester,Postgraduate,6.0,In Person,2023
241,ENGL3021,"American Literature: Nature, Retreat, Experiment",First Semester,Undergraduate,6.0,In Person,2023
242,MATH6110,Analysis 1: Metric spaces and Applications,First Semester,Postgraduate,6.0,In Person,2023
243,MATH6212,Analysis 2: Lebesgue Integration and Hilbert Spaces,First Semester,Postgraduate,6.0,In Person,2023
244,BUSN8007,Analysis of Financial Reporting,First Semester/Second Semester,Postgraduate,6.0,In Person,2023
245,BUSN4007,Analysis of Financial Reporting,First Semester/Second Semester,Undergraduate,6.0,In Person,2023
246,POPH8313,Analysis of Public Health Data,Second Semester,Postgraduate,6.0,Online or In Person,2023
247,ARCH3043,Analysis of Vertebrate Remains,Second Semester,Undergraduate,6.0,In Person,2023
248,ARCH6043,Analysis of Vertebrate Remains,Second Semester,Postgraduate,6.0,In Person,2023
249,EMSC4122,Analytical Techniques,First Semester,Undergraduate,6.0,In Person,2023
250,EMSC8022,Analytical Techniques,First Semester,Postgraduate,6.0,In Person,2023
251,INFS8211,Analytics for Digital Transformation,,Postgraduate,6.0,In Person,2023
252,ANCH6103,Ancient Athens: democracy and empire,,Postgraduate,6.0,In Person,2023
253,ARCH8044,Ancient Biomolecules And Our Past,Winter Session,Postgraduate,6.0,In Person,2023
254,BIAN3125,Ancient Health and Disease,,Undergraduate,6.0,In Person,2023
255,BIAN6512,Ancient Health and Disease,,Postgraduate,6.0,In Person,2023
256,BIAN2130,Ancient Medicine,,Undergraduate,6.0,In Person,2023
257,BIAN6519,Ancient Medicine,,Postgraduate,6.0,In Person,2023
258,ARCH2030,Angkor: Power and Glory. The Rise of States in Southeast Asia,Second Semester,Undergraduate,6.0,Online or In Person,2023
259,ARCH6108,Animal and Plant Domestication,Second Semester,Postgraduate,6.0,In Person,2023
260,ARCH3108,Animal and Plant Domestication,Second Semester,Undergraduate,6.0,In Person,2023
261,ARTV6000,Animation,,Postgraduate,6.0,In Person,2023
262,ARTV2610,Animation and Video: Character development,,Undergraduate,6.0,In Person,2023
263,ARTV1104,Animation and Video: Digital Equipment and Studios,,Undergraduate,6.0,In Person,2023
264,ARTV2613,Animation and Video: Landscape and Environment,,Undergraduate,6.0,In Person,2023
265,ARTV2614,Animation and Video: Non-linear Forms,,Undergraduate,6.0,In Person,2023
266,ARTV1103,Animation and Video: The Digital Workspace,,Undergraduate,6.0,In Person,2023
267,ARTV2609,Animation and Video: Visual Storytelling,,Undergraduate,6.0,In Person,2023
268,ARTV2615,Animation: Creative Possibilities,,Undergraduate,6.0,In Person,2023
269,CHMD8009,Anthropological Approaches to Health Interventions,Second Semester,Postgraduate,6.0,Online or In Person,2023
270,ANTH9112,Anthropological Field Methods,Autumn Session,Postgraduate,12.0,In Person,2023
271,ANTH9949,Anthropological Methods for PhD students,Autumn Session,Postgraduate,12.0,Online or In Person,2023
272,ANTH9901,Anthropology PhD Thesis Writing Workshop,First Semester/Second Semester,Postgraduate,12.0,Online or In Person,2023
273,ASIA2280,Anthropology and Technology in India,,Undergraduate,6.0,In Person,2023
274,CHMD8022,Anthropology of Biomedical Technologies in Practice,,Postgraduate,6.0,Online or In Person,2023
275,ANTH6064,Anthropology of Environmental Disasters,,Postgraduate,6.0,In Person,2023
276,BIAN2064,Anthropology of Environmental Disasters,,Undergraduate,6.0,In Person,2023
277,ARAB3010,Applied Arabic,Spring Session,Undergraduate,12.0,In Person,2023
278,FINM7007,Applied Corporate Finance,First Semester/Second Semester,Postgraduate,6.0,In Person,2023
279,CECS8005,Applied Cybernetics Professional Experience,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Postgraduate,0.0,In Person,2023
280,FINM6041,Applied Derivatives,First Semester/Second Semester,Postgraduate,6.0,In Person,2023
281,IDEC8020,Applied Economic Dynamics,,Postgraduate,6.0,In Person,2023
282,MGMT8020,Applied Entrepreneurship and Innovation,,Postgraduate,6.0,In Person,2023
283,FINM8014,Applied Financial Intermediation and Debt Markets,First Semester,Postgraduate,6.0,In Person,2023
284,FINM7006,Applied Foundations of Finance,First Semester/Second Semester,Postgraduate,6.0,In Person,2023
285,FINM6015,Applied Foundations of Fintech,Second Semester,Postgraduate,6.0,In Person,2023
286,EMSC3033,Applied Geophysics,,Undergraduate,6.0,In Person,2023
287,FINM7008,Applied Investments,First Semester/Second Semester,Postgraduate,6.0,In Person,2023
288,EMET4310,Applied Macro & Financial Econometrics,Second Semester,Undergraduate,6.0,In Person,2023
289,EMET3008,Applied Macro and Financial Econometrics,Second Semester,Undergraduate,6.0,In Person,2023
